repo_name,total_events,unique_actors,bot_ratio,events_per_actor,events_per_second,distinct_branches,z_total_events,z_unique_actors,z_bot_ratio,z_events_per_actor,z_events_per_second,z_distinct_branches,max_z,anomaly_feature
casudinlix/laranuxt,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
vpmedia/bitcharify-phaser2,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
EnzoVictorin/postlight_parser,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
Royna2544/c_cpp_telegrambot,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
Hari-hara7/Crypto,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
LexuBBAA/Tracker-v2,6,1,0.0,6.0,6.0,6,0.013870849915364688,-0.050671985279635054,-0.46454989815209413,0.027094603844187402,10.224441695299708,0.9889016217582552,10.224441695299708,events_per_second
CloudAEye/sentry__sentry__cloudaeye__PR95633__20260310,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
USGBC-HUB/free-angular-tailwind-dashboard,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
arthrod/extractous,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
tonyzhou1890/audio-analysis,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
rsasaki0109/amcl_3d,6,1,0.0,6.0,6.0,0,0.013870849915364688,-0.050671985279635054,-0.46454989815209413,0.027094603844187402,10.224441695299708,-0.07819981116581376,10.224441695299708,events_per_second
DJefferson2025/eShopOnWeb,6,1,0.0,6.0,6.0,6,0.013870849915364688,-0.050671985279635054,-0.46454989815209413,0.027094603844187402,10.224441695299708,0.9889016217582552,10.224441695299708,events_per_second
beanbeanjuice/punkstats,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
caketop/python-starlark-go,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
ros2-gbp/urdfdom-release,6,1,0.0,6.0,6.0,0,0.013870849915364688,-0.050671985279635054,-0.46454989815209413,0.027094603844187402,10.224441695299708,-0.07819981116581376,10.224441695299708,events_per_second
timendum/devvit-voice-of-mods,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
alphagov/pay-nginx-proxy,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
nycmeshnet/syslog-infra,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
egamerlz/skills-secure-repository-supply-chain,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
maxwithbug/Pokedex,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
SKFazil4/skills-secure-repository-supply-chain,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
WillianSilva51/FinFrases,6,1,1.0,6.0,6.0,2,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.2775006664755426,10.224441695299708,events_per_second
BaseMax/QuoteAPIPython,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
dondevi/devis-hello-world,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
kumaarrahul/skills-secure-repository-supply-chain,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
MoriArchi/street-fighter,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
MWS-MAD-Labs/reading-buddy,6,1,0.0,6.0,6.0,5,0.013870849915364688,-0.050671985279635054,-0.46454989815209413,0.027094603844187402,10.224441695299708,0.8110513829375771,10.224441695299708,events_per_second
PipeOpsHQ/pack,6,1,0.0,6.0,6.0,6,0.013870849915364688,-0.050671985279635054,-0.46454989815209413,0.027094603844187402,10.224441695299708,0.9889016217582552,10.224441695299708,events_per_second
sunsided/number-picking-paradox,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
t1mm0/chatproo,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
Offirmo/minisite-bookmarks-ghpages,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
agustin-f/ejercicio-carrito-de-compras,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
AshwinSanalkumar/INV-RR-backup,6,1,0.0,6.0,6.0,6,0.013870849915364688,-0.050671985279635054,-0.46454989815209413,0.027094603844187402,10.224441695299708,0.9889016217582552,10.224441695299708,events_per_second
Piszmog/make-a-decision,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
Sanskar-Technolab-Pvt-Ltd/vijaymamra,6,1,0.0,6.0,6.0,0,0.013870849915364688,-0.050671985279635054,-0.46454989815209413,0.027094603844187402,10.224441695299708,-0.07819981116581376,10.224441695299708,events_per_second
pendakwahteknologi/chatbot,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
muxi-ai/muxi-python,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
daiv05/vynta,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
UnseenUniverse/UnseenUniverse,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
thichcode/story-verylong,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
aprameyak/Portfolio,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
rtuszik/home-assistant-ls,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
Emadalshamery/example-native-token-transfers,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
b1f6c1c4/hub-sync,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
Pittawat2542/themis,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
Haofei/Hyprland,6,1,1.0,6.0,6.0,0,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,-0.07819981116581376,10.224441695299708,events_per_second
hithubfr/mcp-remote-macos-use,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
daviddesousa/suspense-rising,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
0ME9A/fileconverter,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
AD-Archer/archer-aqua,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
AmanInnovect/skills-secure-repository-supply-chain,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
thomasleplus/randalf,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
simnalamburt/fela,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
Manikanta45/skills-secure-repository-supply-chain,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
lockerbill/word-game-quiz,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
yvesmarinho/enterprise-python-analises,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
AVL05/distrito-gourmet,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
ifoca/wbs-gen-ai-tool-calling,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
jayvicsanantonio/epic-react-hooks,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
dctmfoo/openai-agents,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
actions-marketplace-validations/kazkansouh_reviewdog-action-prettier,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
pierce403/cheapbugs,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
opensource254/deployer-client,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
alta-lex/alta_lex_front_manage,6,1,0.0,6.0,6.0,6,0.013870849915364688,-0.050671985279635054,-0.46454989815209413,0.027094603844187402,10.224441695299708,0.9889016217582552,10.224441695299708,events_per_second
irykov0948-beep/byedpi,6,1,0.0,6.0,6.0,6,0.013870849915364688,-0.050671985279635054,-0.46454989815209413,0.027094603844187402,10.224441695299708,0.9889016217582552,10.224441695299708,events_per_second
linzeyang/joplin-mcp-server,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
Escarcega1989/reth,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
microsoft/Purview-Custom-Types-Tool-Solution-Accelerator,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
causerp/cangjie_runtime,6,1,0.0,6.0,6.0,3,0.013870849915364688,-0.050671985279635054,-0.46454989815209413,0.027094603844187402,10.224441695299708,0.45535090529622074,10.224441695299708,events_per_second
marrodenasm/eShopOnWeb,6,1,0.0,6.0,6.0,6,0.013870849915364688,-0.050671985279635054,-0.46454989815209413,0.027094603844187402,10.224441695299708,0.9889016217582552,10.224441695299708,events_per_second
theodorton/veksel,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
AlbertoGS-99/LearningJavaLanguage,6,1,0.0,6.0,6.0,6,0.013870849915364688,-0.050671985279635054,-0.46454989815209413,0.027094603844187402,10.224441695299708,0.9889016217582552,10.224441695299708,events_per_second
idsb3t2/secure-kube-toolchain-20260416201950203,6,1,0.0,6.0,6.0,6,0.013870849915364688,-0.050671985279635054,-0.46454989815209413,0.027094603844187402,10.224441695299708,0.9889016217582552,10.224441695299708,events_per_second
jjspscl/jjspscl,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
keboola/azure-api-client,6,1,1.0,6.0,6.0,3,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.45535090529622074,10.224441695299708,events_per_second
mu373/election-202602-shugiin,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
Erisa/worker-links,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
ThomUK/chatRAG,6,1,0.0,6.0,6.0,0,0.013870849915364688,-0.050671985279635054,-0.46454989815209413,0.027094603844187402,10.224441695299708,-0.07819981116581376,10.224441695299708,events_per_second
iassine4/OCR-Mini-Calculatrice,6,1,0.0,6.0,6.0,6,0.013870849915364688,-0.050671985279635054,-0.46454989815209413,0.027094603844187402,10.224441695299708,0.9889016217582552,10.224441695299708,events_per_second
0xdefoliate/solidweather-components,6,1,0.0,6.0,6.0,6,0.013870849915364688,-0.050671985279635054,-0.46454989815209413,0.027094603844187402,10.224441695299708,0.9889016217582552,10.224441695299708,events_per_second
JiphinGeorge/skills-secure-repository-supply-chain,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
erfantkerfan/janat,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
beni69/kampany-szavazas,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
aliev/ai-search,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
RithickpraveenG/erp_kfc,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
devacius/period-tracking-job,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
GuiMoraesDev/rock-paper-scissor,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
kimjinsoo777/BenchTasksCollv3,6,1,0.0,6.0,6.0,6,0.013870849915364688,-0.050671985279635054,-0.46454989815209413,0.027094603844187402,10.224441695299708,0.9889016217582552,10.224441695299708,events_per_second
softwaregurukulamdevops/R-002,6,1,0.0,6.0,6.0,6,0.013870849915364688,-0.050671985279635054,-0.46454989815209413,0.027094603844187402,10.224441695299708,0.9889016217582552,10.224441695299708,events_per_second
ErniConcepts/hermes-agent-core,6,1,0.0,6.0,6.0,0,0.013870849915364688,-0.050671985279635054,-0.46454989815209413,0.027094603844187402,10.224441695299708,-0.07819981116581376,10.224441695299708,events_per_second
pnowak/rating,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
menacing-american-patriot/decision-points,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
roger-cprops/auburn-project,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
ritwickrajmakhal/mindsdb-vscode,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
johnmathews/tech-blog,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
Mike-kor/covid19vis,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
kc-clintone/skills-secure-repository-supply-chain,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
Licensed-Driver/OpenBend,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
grofers/create-app-attachment-github-action,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
jcbhmr/json-dom,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
Mentors4EDU/mentors4edu.github.io,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
Marck2911/Gr,6,1,0.0,6.0,6.0,6,0.013870849915364688,-0.050671985279635054,-0.46454989815209413,0.027094603844187402,10.224441695299708,0.9889016217582552,10.224441695299708,events_per_second
django-components/django-components,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
contentstack/marketplace-table-app,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
stormyyd/yeelight-bulb-controller,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
goplus/dql,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
Moreas/m8vies_front,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
WEEE-Open/pesto,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
GusttavoJaguar/saas,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
YousifAbozid/template-express-ts,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
albert118/obsidian-vitepress-builder,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
DSuveges/GenomePlotter,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
Aaronwithcs50/ERLCPANEL,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
JianliZh429/markit,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
isac322/pillar-csi,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
tzvaita/stms,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
reeteshsudhakar/personal-website,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
hebcal/hebcal-mcp,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
deachawatss/autoresearch,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
justfunc/sbr,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
thinksyncs/openclaw,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
AngelMlt03/TFG_Game_Swap,6,1,0.0,6.0,6.0,0,0.013870849915364688,-0.050671985279635054,-0.46454989815209413,0.027094603844187402,10.224441695299708,-0.07819981116581376,10.224441695299708,events_per_second
yasuyuky/docker-ansible,6,1,1.0,6.0,6.0,1,0.013870849915364688,-0.050671985279635054,2.300566933694207,0.027094603844187402,10.224441695299708,0.09965042765486443,10.224441695299708,events_per_second
johnanleitner1-Coder/deals-hub,709,1,0.0,709.0,0.0027933621205912945,0,9.67752608564866,-0.050671985279635054,-0.46454989815209413,10.221184199712107,-0.8719645372838699,-0.07819981116581376,10.221184199712107,events_per_actor
mahfouzmarket/mahfouz_system,709,1,0.0,709.0,0.002835739112001696,0,9.67752608564866,-0.050671985279635054,-0.46454989815209413,10.221184199712107,-0.8718861287280207,-0.07819981116581376,10.221184199712107,events_per_actor
giroklabs/exchangealert,746,2,0.5375335120643432,373.0,0.00292237299821367,0,10.186139519108307,0.2086649622274009,1.021793063738478,5.348902401402547,-0.8717258333016729,-0.07819981116581376,10.186139519108307,total_events
oedvision-git/storage,706,1,0.0,706.0,0.0027664359997178704,0,9.636287158611392,-0.050671985279635054,-0.46454989815209413,10.177681683655772,-0.8720143576741816,-0.07819981116581376,10.177681683655772,events_per_actor
LisekGuy2/site-stats,706,1,0.0,706.0,0.0027758119053235826,0,9.636287158611392,-0.050671985279635054,-0.46454989815209413,10.177681683655772,-0.8719970097881271,-0.07819981116581376,10.177681683655772,events_per_actor
Jay-Kim-83/prasia,705,1,0.0,705.0,0.0027645757846689566,0,9.622540849598968,-0.050671985279635054,-0.46454989815209413,10.163180844970327,-0.8720177995602311,-0.07819981116581376,10.163180844970327,events_per_actor
donjonhardcore/biddingmaster,705,1,0.0,705.0,0.003618892157013721,0,9.622540849598968,-0.050671985279635054,-0.46454989815209413,10.163180844970327,-0.8704370900581091,-0.07819981116581376,10.163180844970327,events_per_actor
mpunk/portal_hal,705,1,0.0,705.0,0.002766333137139494,0,9.622540849598968,-0.050671985279635054,-0.46454989815209413,10.163180844970327,-0.8720145479969477,-0.07819981116581376,10.163180844970327,events_per_actor
lolabishop27/mon-projet-exemple,705,1,0.0,705.0,0.002766713105586406,0,9.622540849598968,-0.050671985279635054,-0.46454989815209413,10.163180844970327,-0.872013844955599,-0.07819981116581376,10.163180844970327,events_per_actor
cryptoweeklies/cryptoweeklies.github.io,705,1,0.0,705.0,0.003915013660898732,0,9.622540849598968,-0.050671985279635054,-0.46454989815209413,10.163180844970327,-0.8698891875595429,-0.07819981116581376,10.163180844970327,events_per_actor
fam-pricing/fam-api,704,1,0.0,704.0,0.002901920048805019,0,9.608794540586546,-0.050671985279635054,-0.46454989815209413,10.14868000628488,-0.8717636766259064,-0.07819981116581376,10.14868000628488,events_per_actor
williewu-projects/my_dakboard_data,704,1,0.0,704.0,0.0027816191868505276,0,9.608794540586546,-0.050671985279635054,-0.46454989815209413,10.14868000628488,-0.8719862647931951,-0.07819981116581376,10.14868000628488,events_per_actor
sofar-ai/sofar-finance,703,1,0.0,703.0,0.002772595867530654,0,9.595048231574122,-0.050671985279635054,-0.46454989815209413,10.134179167599436,-0.8720029603020854,-0.07819981116581376,10.134179167599436,events_per_actor
