repo_name,total_events,unique_actors,bot_events,first_event,last_event,total_payload_b,phish_name_flag,ai_coauthor_flag,unique_orgs,events_per_actor,bot_ratio,time_span_s,events_per_second,event_type_diversity,distinct_branches,suspicious_score
aws-aemilia-mxp/Github-PR-Commit-Integration-Test-DoNotTouch-Gith-RB7P4TGB-v2-preprod-eu-south-1,477,2,35,2026-04-14 00:03:41+00:00,2026-04-16 22:51:08+00:00,698083,True,False,0,238.5,0.07337526205450734,254847.0,0.0018717112620513484,5,130,6
QCADevPreprod/qdo-canary-pullrequestscan-preprod-us-west-2,403,2,209,2026-04-14 00:01:45+00:00,2026-04-16 22:46:12+00:00,1242131,False,False,0,201.5,0.5186104218362283,254667.0,0.0015824586617033225,5,129,5
aws-aemilia-arn/Github-PR-Commit-Integration-Test-DoNotTouch-Gith-RB7P4TGB-v2-preprod-eu-north-1,447,2,16,2026-04-14 00:13:51+00:00,2026-04-16 22:58:54+00:00,530074,True,False,0,223.5,0.035794183445190156,254703.0,0.0017549852180775256,5,129,6
Husninaazra/theai,129,1,0,2026-04-15 13:38:52+00:00,2026-04-15 13:41:17+00:00,76368,False,False,0,129.0,0.0,145.0,0.8896551724137931,1,129,5
isaac-fang-if/aiconfigurator,129,1,0,2026-04-16 07:18:05+00:00,2026-04-16 07:18:41+00:00,84962,True,False,0,129.0,0.0,36.0,3.5833333333333335,1,129,8
QCADevPreprod/qdo-canary-pullrequestscan-preprod-ap-southeast-2,412,2,211,2026-04-14 00:06:20+00:00,2026-04-16 22:52:25+00:00,1318596,False,False,0,206.0,0.5121359223300971,254765.0,0.001617176613742076,5,129,5
AceSeat/MacUniversalE2eTestRepo,2361,1,0,2026-04-14 06:05:38+00:00,2026-04-16 22:59:52+00:00,1568056,False,False,0,2361.0,0.0,233654.0,0.01010468470473435,3,128,4
aws-aemilia-cdg/Github-PR-Commit-Integration-Test-DoNotTouch-Gith-RB7P4TGB-v2-prod-eu-west-3,459,2,31,2026-04-14 00:09:00+00:00,2026-04-16 22:54:01+00:00,633843,True,False,0,229.5,0.06753812636165578,254701.0,0.0018021130659086537,5,128,6
redhat-appstudio-qe/hacbs-test-project-konflux-demo,352,4,243,2026-04-14 02:46:29+00:00,2026-04-16 22:02:00+00:00,322981,False,False,1,88.0,0.6903409090909091,242131.0,0.0014537585026287423,4,128,5
aws-aemilia-lhr/Github-PR-Commit-Integration-Test-DoNotTouch-GitHubAutoBuildPrPreviewCanaryTest-v2-prod-eu-west-2,461,2,26,2026-04-14 00:07:11+00:00,2026-04-16 22:51:22+00:00,639666,True,False,0,230.5,0.05639913232104121,254651.0,0.0018103207919858944,5,127,6
aws-aemilia-arn/Github-PR-Commit-Integration-Test-DoNotTouch-Gith-RB7P4TGB-v2-prod-eu-north-1,449,2,39,2026-04-14 00:06:52+00:00,2026-04-16 22:37:59+00:00,694345,True,False,0,224.5,0.08685968819599109,253867.0,0.0017686426357108249,5,127,6
amplify-github-test-hkg/Github-PR-Commit-Integration-Test-DoNotTouch-GitHubAutoBuildPrPreviewCanaryTest-v2-prod-ap-east-1,439,2,36,2026-04-14 00:04:03+00:00,2026-04-16 22:51:29+00:00,712398,True,False,0,219.5,0.08200455580865604,254846.0,0.0017226089481490782,5,127,6
kubestellar/console,1297,19,545,2026-04-14 00:00:12+00:00,2026-04-16 22:53:31+00:00,5773076,False,False,1,68.26315789473684,0.4202004626060139,255199.0,0.005082308316255158,9,126,3
aws-aemilia-sfo/Github-PR-Commit-Integration-Test-DoNotTouch-Gith-RB7P4TGB-v2-preprod-us-west-1,476,2,31,2026-04-14 00:00:50+00:00,2026-04-16 22:47:55+00:00,665761,True,False,0,238.0,0.06512605042016807,254825.0,0.0018679485921710979,5,126,6
QCADevPreprod/qdo-canary-pullrequestscan-preprod-ap-northeast-1,416,2,225,2026-04-14 00:05:51+00:00,2026-04-16 22:50:43+00:00,1357376,False,False,0,208.0,0.5408653846153846,254692.0,0.0016333453740203854,5,125,5
aws-aemilia-fra/Github-PR-Commit-Integration-Test-DoNotTouch-Gith-RB7P4TGB-v2-prod-eu-central-1,454,2,36,2026-04-14 00:07:59+00:00,2026-04-16 22:36:15+00:00,674863,True,False,0,227.0,0.07929515418502203,253696.0,0.0017895433905146317,5,125,6
aws-aemilia-sfo/Github-PR-Commit-Integration-Test-DoNotTouch-GitHubAutoBuildPrPreviewCanaryTest-v2-prod-us-west-1,441,2,33,2026-04-14 00:03:23+00:00,2026-04-16 22:35:25+00:00,668241,True,False,0,220.5,0.07482993197278912,253922.0,0.00173675380628697,5,125,6
AceSeat/Windowsx86E2eTestRepo,2230,1,0,2026-04-14 06:06:21+00:00,2026-04-16 22:33:28+00:00,1405444,False,False,0,2230.0,0.0,232027.0,0.009610950449732144,3,125,4
MetaMask/metamask-extension,933,79,398,2026-04-14 00:12:44+00:00,2026-04-16 22:59:47+00:00,3724720,False,False,1,11.810126582278482,0.4265809217577706,254823.0,0.0036613649474341015,8,125,3
synaptent/aragora,731,3,43,2026-04-14 00:03:44+00:00,2026-04-16 22:27:39+00:00,2082280,False,False,1,243.66666666666666,0.058823529411764705,253435.0,0.0028843687730581804,6,124,3
GuruCICDCanary-Prod/CICDCanary,419,1,0,2026-04-14 00:10:54+00:00,2026-04-16 22:55:55+00:00,372439,False,False,1,419.0,0.0,254701.0,0.0016450661756333897,4,124,4
QCADevPreprod/qdo-canary-pullrequestscan-preprod-ap-southeast-1,396,2,213,2026-04-14 00:06:36+00:00,2026-04-16 22:37:26+00:00,1260510,False,False,0,198.0,0.5378787878787878,253850.0,0.001559976363994485,5,124,5
aws-aemilia-pdx/Github-PR-Commit-Integration-Test-DoNotTouch-Gith-RB7P4TGB-v2-beta-us-west-2,470,2,40,2026-04-14 00:12:22+00:00,2026-04-16 22:58:48+00:00,725996,True,False,0,235.0,0.0851063829787234,254786.0,0.0018446853437787006,5,123,6
aws-aemilia-icn/Github-PR-Commit-Integration-Test-DoNotTouch-GitH-MJCD6L4M-v2-prod-ap-northeast-2,454,2,30,2026-04-14 00:29:07+00:00,2026-04-16 22:59:12+00:00,639437,True,False,0,227.0,0.06607929515418502,253805.0,0.0017887748468312288,5,123,6
aws-aemilia-kix/Github-PR-Commit-Integration-Test-DoNotTouch-Gith-RB7P4TGB-v2-preprod-ap-northeast-3,429,2,40,2026-04-14 00:12:47+00:00,2026-04-16 22:44:54+00:00,702456,True,False,0,214.5,0.09324009324009325,253927.0,0.0016894619319725748,5,123,6
GuruCICDCanary-Prod-Release/CICDCanary,436,1,0,2026-04-14 00:02:46+00:00,2026-04-16 22:47:54+00:00,411166,False,False,1,436.0,0.0,254708.0,0.001711764059236459,4,123,4
eldikeren/gilyaniv,470,3,65,2026-04-14 21:45:46+00:00,2026-04-16 17:37:56+00:00,686503,False,False,0,156.66666666666666,0.13829787234042554,157930.0,0.0029760020262141456,4,123,3
aws-aemilia-nrt/Github-PR-Commit-Integration-Test-DoNotTouch-GitH-MJCD6L4M-v2-prod-ap-northeast-1,475,2,48,2026-04-14 00:12:49+00:00,2026-04-16 22:57:32+00:00,793117,True,False,0,237.5,0.10105263157894737,254683.0,0.001865063628118092,5,122,6
aws-aemilia-cmh/Github-PR-Commit-Integration-Test-DoNotTouch-GitH-MJCD6L4M-v2-preprod-us-east-2,463,2,30,2026-04-14 00:00:42+00:00,2026-04-16 22:15:44+00:00,640754,True,False,0,231.5,0.06479481641468683,252902.0,0.0018307486694450815,5,122,6
aws-aemilia-bom/Github-PR-Commit-Integration-Test-DoNotTouch-GitHubAutoBuildPrPreviewCanaryTest-v2-prod-ap-south-1,464,2,45,2026-04-14 00:01:18+00:00,2026-04-16 22:57:12+00:00,789171,True,False,0,232.0,0.09698275862068965,255354.0,0.001817085301189721,5,122,6
aws-aemilia-sin/Github-PR-Commit-Integration-Test-DoNotTouch-GitH-MJCD6L4M-v2-prod-ap-southeast-1,476,2,38,2026-04-14 00:07:24+00:00,2026-04-16 22:54:16+00:00,727558,True,False,0,238.0,0.07983193277310924,254812.0,0.0018680438911825188,5,122,6
GuruCICDCanary-Beta/CICDCanary,423,1,0,2026-04-14 00:16:55+00:00,2026-04-16 22:41:48+00:00,377771,False,False,1,423.0,0.0,253493.0,0.0016686851313448498,4,122,4
aws-aemilia-mxp/Github-PR-Commit-Integration-Test-DoNotTouch-GitH-MJCD6L4M-v2-preprod-eu-south-1,466,2,36,2026-04-14 00:03:38+00:00,2026-04-16 22:48:32+00:00,696988,True,False,0,233.0,0.07725321888412018,254694.0,0.0018296465562596684,5,121,6
aws-aemilia-sin/Github-PR-Commit-Integration-Test-DoNotTouch-Gith-RB7P4TGB-v2-preprod-ap-southeast-1,453,2,38,2026-04-14 00:02:11+00:00,2026-04-16 22:47:10+00:00,707605,True,False,0,226.5,0.08388520971302428,254699.0,0.0017785699983117326,5,121,6
QCADevPreprod/qdo-canary-pullrequestscan-preprod-us-east-1,380,2,184,2026-04-14 00:05:30+00:00,2026-04-16 22:50:02+00:00,1129455,False,False,0,190.0,0.4842105263157895,254672.0,0.0014921153483696676,5,121,3
aws-aemilia-pdx/Github-PR-Commit-Integration-Test-DoNotTouch-GitHubAutoBuildPrPreviewCanaryTest-v2-beta-us-west-2,473,2,48,2026-04-14 00:12:18+00:00,2026-04-16 22:58:48+00:00,822502,True,False,0,236.5,0.1014799154334038,254790.0,0.0018564307861376034,5,121,6
aws-aemilia-gru/Github-PR-Commit-Integration-Test-DoNotTouch-Gith-RB7P4TGB-v2-prod-sa-east-1,443,2,36,2026-04-14 00:06:44+00:00,2026-04-16 22:53:00+00:00,662173,True,False,0,221.5,0.08126410835214447,254776.0,0.0017387823028856722,5,120,6
ramincsy/Auto,487,1,0,2026-04-16 05:31:02+00:00,2026-04-16 20:31:01+00:00,374239,False,False,0,487.0,0.0,53999.0,0.00901868553121354,5,120,4
aws-aemilia-yul/Github-PR-Commit-Integration-Test-DoNotTouch-Gith-RB7P4TGB-v2-prod-ca-central-1,423,2,30,2026-04-14 00:09:53+00:00,2026-04-16 22:57:23+00:00,607440,True,False,0,211.5,0.07092198581560284,254850.0,0.0016597998822836962,5,119,6
aws-aemilia-lhr/Github-PR-Commit-Integration-Test-DoNotTouch-GitH-MJCD6L4M-v2-preprod-eu-west-2,478,2,31,2026-04-14 00:17:13+00:00,2026-04-16 22:47:16+00:00,673786,True,False,0,239.0,0.06485355648535565,253803.0,0.0018833504726106468,5,119,6
Tiernebre/zone-blitz,548,1,0,2026-04-14 00:01:07+00:00,2026-04-16 22:58:05+00:00,743523,False,False,0,548.0,0.0,255418.0,0.0021455026662177295,6,118,4
QCADevPreprod/qdo-canary-pullrequestscan-preprod-eu-central-1,408,2,208,2026-04-14 00:02:04+00:00,2026-04-16 22:47:54+00:00,1265685,False,False,0,204.0,0.5098039215686274,254750.0,0.0016015701668302257,5,118,5
aws-aemilia-arn/Github-PR-Commit-Integration-Test-DoNotTouch-GitH-MJCD6L4M-v2-preprod-eu-north-1,430,2,26,2026-04-14 00:01:13+00:00,2026-04-16 22:59:00+00:00,579672,True,False,0,215.0,0.06046511627906977,255467.0,0.0016831919582568394,5,118,6
sdonogh555/ddf-ui,118,1,0,2026-04-14 00:55:00+00:00,2026-04-14 00:55:56+00:00,70476,False,False,0,118.0,0.0,56.0,2.107142857142857,1,118,5
aws-aemilia-iad/Github-PR-Commit-Integration-Test-DoNotTouch-GitHubAutoBuildPrPreviewCanaryTest-v2-prod-us-east-1,456,2,26,2026-04-14 00:01:07+00:00,2026-04-16 22:59:22+00:00,623959,True,False,0,228.0,0.05701754385964912,255495.0,0.0017847707391534082,5,118,6
aws-aemilia-iad/Github-PR-Commit-Integration-Test-DoNotTouch-Gith-RB7P4TGB-v2-gamma-us-east-1,465,2,29,2026-04-14 00:04:28+00:00,2026-04-16 22:49:04+00:00,652404,True,False,0,232.5,0.06236559139784946,254676.0,0.0018258493144230317,5,118,6
aws-aemilia-arn/Github-PR-Commit-Integration-Test-DoNotTouch-GitHubAutoBuildPrPreviewCanaryTest-v2-prod-eu-north-1,481,2,37,2026-04-14 00:06:42+00:00,2026-04-16 22:36:40+00:00,752088,True,False,0,240.5,0.07692307692307693,253798.0,0.0018952080000630422,5,118,6
aws-aemilia-dub/Github-PR-Commit-Integration-Test-DoNotTouch-Gith-RB7P4TGB-v2-preprod-eu-west-1,448,2,42,2026-04-14 00:13:25+00:00,2026-04-16 22:58:26+00:00,715617,True,False,0,224.0,0.09375,254701.0,0.0017589251710829561,5,117,6
ClickHouse/ClickHouse,729,82,261,2026-04-14 00:18:05+00:00,2026-04-16 22:57:10+00:00,1935613,False,False,1,8.890243902439025,0.35802469135802467,254345.0,0.0028661856926615425,11,117,2
aws-aemilia-bom/Github-PR-Commit-Integration-Test-DoNotTouch-Gith-RB7P4TGB-v2-prod-ap-south-1,469,2,48,2026-04-14 00:13:32+00:00,2026-04-16 22:57:11+00:00,770269,True,False,0,234.5,0.1023454157782516,254619.0,0.001841967802874098,5,117,6
QCADevPreprod/qdo-canary-pullrequestscan-preprod-eu-north-1,371,2,197,2026-04-14 00:01:01+00:00,2026-04-16 22:31:43+00:00,1124898,False,False,0,185.5,0.5309973045822103,253842.0,0.001461539067608985,5,117,5
iamarketings/opencode,117,1,0,2026-04-14 16:42:23+00:00,2026-04-14 16:57:28+00:00,69678,False,False,0,117.0,0.0,905.0,0.1292817679558011,1,117,5
aws-aemilia-nrt/Github-PR-Commit-Integration-Test-DoNotTouch-Gith-RB7P4TGB-v2-prod-ap-northeast-1,489,2,40,2026-04-14 00:12:54+00:00,2026-04-16 22:44:44+00:00,750047,True,False,0,244.5,0.081799591002045,253910.0,0.0019258792485526367,5,117,6
zinubizu123-cell/Effiecency-,116,1,0,2026-04-15 06:10:34+00:00,2026-04-15 06:11:17+00:00,72842,False,False,0,116.0,0.0,43.0,2.697674418604651,1,116,5
