repo_name,total_events,unique_actors,bot_ratio,events_per_actor,events_per_second,distinct_branches,z_total_events,z_unique_actors,z_bot_ratio,z_events_per_actor,z_events_per_second,z_distinct_branches,max_z,anomaly_feature
suzumiyatrainer/kwsm-ctcapi,8,1,0.0,8.0,0.08,0,4.310862433104082,-0.09130650537769823,-0.47090748348738626,4.439410643758239,-3.257636274700328,-0.24030546863274127,4.439410643758239,events_per_actor
Filoudlp/WebSite-Structure,8,1,0.0,8.0,0.06837606837606838,0,4.310862433104082,-0.09130650537769823,-0.47090748348738626,4.439410643758239,-3.3013526908311746,-0.24030546863274127,4.439410643758239,events_per_actor
leong62097/attendance-bot,8,1,0.0,8.0,0.06722689075630252,0,4.310862433104082,-0.09130650537769823,-0.47090748348738626,4.439410643758239,-3.3056746301421827,-0.24030546863274127,4.439410643758239,events_per_actor
escapingwork/teenagerspopulation,8,1,0.0,8.0,0.06504065040650407,0,4.310862433104082,-0.09130650537769823,-0.47090748348738626,4.439410643758239,-3.3138968561484905,-0.24030546863274127,4.439410643758239,events_per_actor
thedoggybrad/easylist-mirror,8,1,1.0,8.0,0.14814814814814814,0,4.310862433104082,-0.09130650537769823,2.1462477286735893,4.439410643758239,-3.001338070325364,-0.24030546863274127,4.439410643758239,events_per_actor
AntaresSimulatorTeam/Antares_Simulator,2,1,0.0,2.0,2.0,0,0.4701639650055639,-0.09130650537769823,-0.47090748348738626,0.49556738014251733,3.963287048559525,-0.24030546863274127,3.963287048559525,events_per_second
l6e-ai/l6e,2,1,0.0,2.0,2.0,0,0.4701639650055639,-0.09130650537769823,-0.47090748348738626,0.49556738014251733,3.963287048559525,-0.24030546863274127,3.963287048559525,events_per_second
blockscout/blockscout,2,1,1.0,2.0,2.0,0,0.4701639650055639,-0.09130650537769823,2.1462477286735893,0.49556738014251733,3.963287048559525,-0.24030546863274127,3.963287048559525,events_per_second
MonetDB/MonetDB,2,1,0.0,2.0,2.0,0,0.4701639650055639,-0.09130650537769823,-0.47090748348738626,0.49556738014251733,3.963287048559525,-0.24030546863274127,3.963287048559525,events_per_second
aditya9738d/codewings_files,2,1,0.0,2.0,2.0,0,0.4701639650055639,-0.09130650537769823,-0.47090748348738626,0.49556738014251733,3.963287048559525,-0.24030546863274127,3.963287048559525,events_per_second
TestPlanIt/testplanit,2,1,0.0,2.0,2.0,0,0.4701639650055639,-0.09130650537769823,-0.47090748348738626,0.49556738014251733,3.963287048559525,-0.24030546863274127,3.963287048559525,events_per_second
tanphat251196-max/yume-dashboard,2,1,0.0,2.0,2.0,0,0.4701639650055639,-0.09130650537769823,-0.47090748348738626,0.49556738014251733,3.963287048559525,-0.24030546863274127,3.963287048559525,events_per_second
bennettoxford/openprescribing-v2,2,1,0.0,2.0,2.0,0,0.4701639650055639,-0.09130650537769823,-0.47090748348738626,0.49556738014251733,3.963287048559525,-0.24030546863274127,3.963287048559525,events_per_second
