repo_name,total_events,unique_actors,bot_ratio,events_per_actor,events_per_second,distinct_branches,z_total_events,z_unique_actors,z_bot_ratio,z_events_per_actor,z_events_per_second,z_distinct_branches,max_z,anomaly_feature
Rexezuge-CloudflareWorkers/Mail-Meow,6,1,1.0,6.0,6.0,1,0.06535844143566209,-0.08374633719835108,2.0111027555952186,0.08308885533603812,10.215397613072488,0.23183951599094957,10.215397613072488,events_per_second
glayzzle/php-parser,6,1,1.0,6.0,6.0,1,0.06535844143566209,-0.08374633719835108,2.0111027555952186,0.08308885533603812,10.215397613072488,0.23183951599094957,10.215397613072488,events_per_second
SN-Hermes/hermes-subnet,6,1,1.0,6.0,6.0,0,0.06535844143566209,-0.08374633719835108,2.0111027555952186,0.08308885533603812,10.215397613072488,-0.10780113195107177,10.215397613072488,events_per_second
Erisa/worker-links,6,1,1.0,6.0,6.0,1,0.06535844143566209,-0.08374633719835108,2.0111027555952186,0.08308885533603812,10.215397613072488,0.23183951599094957,10.215397613072488,events_per_second
tzvaita/stms,6,1,1.0,6.0,6.0,1,0.06535844143566209,-0.08374633719835108,2.0111027555952186,0.08308885533603812,10.215397613072488,0.23183951599094957,10.215397613072488,events_per_second
JianliZh429/markit,6,1,1.0,6.0,6.0,1,0.06535844143566209,-0.08374633719835108,2.0111027555952186,0.08308885533603812,10.215397613072488,0.23183951599094957,10.215397613072488,events_per_second
adoptium/containers,6,1,1.0,6.0,6.0,1,0.06535844143566209,-0.08374633719835108,2.0111027555952186,0.08308885533603812,10.215397613072488,0.23183951599094957,10.215397613072488,events_per_second
timendum/devvit-voice-of-mods,6,1,1.0,6.0,6.0,1,0.06535844143566209,-0.08374633719835108,2.0111027555952186,0.08308885533603812,10.215397613072488,0.23183951599094957,10.215397613072488,events_per_second
albert118/obsidian-vitepress-builder,6,1,1.0,6.0,6.0,1,0.06535844143566209,-0.08374633719835108,2.0111027555952186,0.08308885533603812,10.215397613072488,0.23183951599094957,10.215397613072488,events_per_second
dynamic-forms/dynamic-forms,6,1,1.0,6.0,6.0,1,0.06535844143566209,-0.08374633719835108,2.0111027555952186,0.08308885533603812,10.215397613072488,0.23183951599094957,10.215397613072488,events_per_second
ckhongdadada/spark-ecommerce-analytics,6,1,0.0,6.0,6.0,0,0.06535844143566209,-0.08374633719835108,-0.522443569444117,0.08308885533603812,10.215397613072488,-0.10780113195107177,10.215397613072488,events_per_second
seazone-tech/saleszone,6,1,0.0,6.0,6.0,6,0.06535844143566209,-0.08374633719835108,-0.522443569444117,0.08308885533603812,10.215397613072488,1.9300427557010562,10.215397613072488,events_per_second
alphagov/pay-nginx-proxy,6,1,1.0,6.0,6.0,1,0.06535844143566209,-0.08374633719835108,2.0111027555952186,0.08308885533603812,10.215397613072488,0.23183951599094957,10.215397613072488,events_per_second
isac322/pillar-csi,6,1,1.0,6.0,6.0,1,0.06535844143566209,-0.08374633719835108,2.0111027555952186,0.08308885533603812,10.215397613072488,0.23183951599094957,10.215397613072488,events_per_second
LelandParker/nocobase,6,1,1.0,6.0,6.0,1,0.06535844143566209,-0.08374633719835108,2.0111027555952186,0.08308885533603812,10.215397613072488,0.23183951599094957,10.215397613072488,events_per_second
MindsCraft/mindscraft.dev,6,1,1.0,6.0,6.0,1,0.06535844143566209,-0.08374633719835108,2.0111027555952186,0.08308885533603812,10.215397613072488,0.23183951599094957,10.215397613072488,events_per_second
snail-smnxvq/solution-lend-overlook,6,1,1.0,6.0,6.0,1,0.06535844143566209,-0.08374633719835108,2.0111027555952186,0.08308885533603812,10.215397613072488,0.23183951599094957,10.215397613072488,events_per_second
HiMarioLopez/adlc-evals,12,1,1.0,12.0,6.0,0,0.227953547945988,-0.08374633719835108,2.0111027555952186,0.25439188044571953,10.215397613072488,-0.10780113195107177,10.215397613072488,events_per_second
soichirokojiya/intent-network,6,1,1.0,6.0,6.0,1,0.06535844143566209,-0.08374633719835108,2.0111027555952186,0.08308885533603812,10.215397613072488,0.23183951599094957,10.215397613072488,events_per_second
marcelomarques05/basic-fastapi,6,1,1.0,6.0,6.0,1,0.06535844143566209,-0.08374633719835108,2.0111027555952186,0.08308885533603812,10.215397613072488,0.23183951599094957,10.215397613072488,events_per_second
CrazyZ/immortalwrt,6,1,1.0,6.0,6.0,0,0.06535844143566209,-0.08374633719835108,2.0111027555952186,0.08308885533603812,10.215397613072488,-0.10780113195107177,10.215397613072488,events_per_second
Symprex/link-shortener,6,1,1.0,6.0,6.0,1,0.06535844143566209,-0.08374633719835108,2.0111027555952186,0.08308885533603812,10.215397613072488,0.23183951599094957,10.215397613072488,events_per_second
ganesh-talla/jobs-agent,6,1,1.0,6.0,6.0,1,0.06535844143566209,-0.08374633719835108,2.0111027555952186,0.08308885533603812,10.215397613072488,0.23183951599094957,10.215397613072488,events_per_second
theodorton/veksel,6,1,1.0,6.0,6.0,1,0.06535844143566209,-0.08374633719835108,2.0111027555952186,0.08308885533603812,10.215397613072488,0.23183951599094957,10.215397613072488,events_per_second
