repo_name,total_events,unique_actors,bot_ratio,events_per_actor,events_per_second,z_total_events,z_unique_actors,z_bot_ratio,z_events_per_actor,z_events_per_second,max_z,anomaly_feature
anonymort/butter-bar,51,1,0.0,51.0,0.0049080935424886925,3.8004300199013152,-0.13528239757438554,-0.5646739520184048,3.9334439432583856,-1.3459396355633484,3.9334439432583856,events_per_actor
argoproj-labs/gitops-promoter-demo,51,1,1.0,51.0,0.003578445130507999,3.8004300199013152,-0.13528239757438554,1.827668751045217,3.9334439432583856,-1.3486495842412916,3.9334439432583856,events_per_actor
egorshulga/muenchen-baeder,51,1,0.0,51.0,0.0037117903930131003,3.8004300199013152,-0.13528239757438554,-0.5646739520184048,3.9334439432583856,-1.348377814039049,3.9334439432583856,events_per_actor
gitpod-io/memo,52,2,0.019230769230769232,26.0,0.0036824587493803555,3.8784909751036243,1.5904885240226965,-0.5186673615748736,1.9217267816395533,-1.3484375946909628,3.8784909751036243,total_events
mauforonda/geodatos,50,1,1.0,50.0,0.005105166428425566,3.722369064699006,-0.13528239757438554,1.827668751045217,3.8529752567936324,-1.3455379824632574,3.8529752567936324,events_per_actor
eltelis/nsq,50,1,0.0,50.0,0.0546448087431694,3.722369064699006,-0.13528239757438554,-0.5646739520184048,3.8529752567936324,-1.2445715262279293,3.8529752567936324,events_per_actor
OpenSalamander/salamander,50,1,0.0,50.0,0.00616370808678501,3.722369064699006,-0.13528239757438554,-0.5646739520184048,3.8529752567936324,-1.3433805748795895,3.8529752567936324,events_per_actor
joseegon424-dot/smoking-club-369,50,1,0.0,50.0,0.006012506012506013,3.722369064699006,-0.13528239757438554,-0.5646739520184048,3.8529752567936324,-1.3436887389458212,3.8529752567936324,events_per_actor
msc-klipps/msc-klipps.github.io,50,1,0.0,50.0,0.007793017456359103,3.722369064699006,-0.13528239757438554,-0.5646739520184048,3.8529752567936324,-1.3400598889506976,3.8529752567936324,events_per_actor
RLicasESS/ESSProdStatus2,50,1,0.0,50.0,0.0035541654819448393,3.722369064699006,-0.13528239757438554,-0.5646739520184048,3.8529752567936324,-1.3486990684515021,3.8529752567936324,events_per_actor
israrlaquit/isi,50,1,0.0,50.0,0.0034947927587894037,3.722369064699006,-0.13528239757438554,-0.5646739520184048,3.8529752567936324,-1.348820075652482,3.8529752567936324,events_per_actor
zachbomb/Talos-Cluster,51,2,1.0,25.5,0.08717948717948718,3.8004300199013152,1.5904885240226965,1.827668751045217,1.8814924384071765,-1.1782627877513636,3.8004300199013152,total_events
ayaiayorg/agentic-devtools,51,3,0.2549019607843137,17.0,0.0037299787903166824,3.8004300199013152,3.3162594456197785,0.045138893860557604,1.1975086034567737,-1.3483407443725246,3.8004300199013152,total_events
MinhCreator/MinhCreator,51,2,0.39215686274509803,25.5,0.0036065341913584614,3.8004300199013152,1.5904885240226965,0.3734996570261528,1.8814924384071765,-1.348592336090103,3.8004300199013152,total_events
yihaoaibot/cjmb,49,1,1.0,49.0,0.0034867999715363267,3.644308109496697,-0.13528239757438554,1.827668751045217,3.772506570328879,-1.3488363657055924,3.772506570328879,events_per_actor
alvguijarro/RealEstateMaster_monitor,49,1,0.0,49.0,0.0035249262642975325,3.644308109496697,-0.13528239757438554,-0.5646739520184048,3.772506570328879,-1.3487586607305537,3.772506570328879,events_per_actor
welflau/HelloWorld,49,1,0.0,49.0,0.00902061855670103,3.644308109496697,-0.13528239757438554,-0.5646739520184048,3.772506570328879,-1.337557922303772,3.772506570328879,events_per_actor
lezenesvincent-dotcom/mon-content-manager,49,1,0.0,49.0,0.0034806080409149026,3.644308109496697,-0.13528239757438554,-0.5646739520184048,3.772506570328879,-1.3488489854432992,3.772506570328879,events_per_actor
armbianlab/armbianlab.github.io,49,1,0.0,49.0,0.003453379378391712,3.644308109496697,-0.13528239757438554,-0.5646739520184048,3.772506570328879,-1.348904480021672,3.772506570328879,events_per_actor
zhpphz/dxdhxq,49,1,0.0,49.0,0.1828358208955224,3.644308109496697,-0.13528239757438554,-0.5646739520184048,3.772506570328879,-0.9833061715850494,3.772506570328879,events_per_actor
chschmelzer/bookmap-levels,49,1,0.0,49.0,0.005950212507589557,3.644308109496697,-0.13528239757438554,-0.5646739520184048,3.772506570328879,-1.343815698975083,3.772506570328879,events_per_actor
LucCappellaro/marketdata,49,1,0.0,49.0,0.05798816568047337,3.644308109496697,-0.13528239757438554,-0.5646739520184048,3.772506570328879,-1.2377574499424224,3.772506570328879,events_per_actor
MaybeNotWrong/lc-sep,49,1,0.0,49.0,0.0035201149425287356,3.644308109496697,-0.13528239757438554,-0.5646739520184048,3.772506570328879,-1.3487684666574058,3.772506570328879,events_per_actor
jrechet/concert-tour-app,49,1,0.0,49.0,0.021604938271604937,3.644308109496697,-0.13528239757438554,-0.5646739520184048,3.772506570328879,-1.311909893646769,3.772506570328879,events_per_actor
10veU/spring-security,5,1,1.0,5.0,2.5,0.20962608059510282,-0.13528239757438554,1.827668751045217,0.2318843658797344,3.739292635108252,3.739292635108252,events_per_second
line/armeria,5,1,1.0,5.0,2.5,0.20962608059510282,-0.13528239757438554,1.827668751045217,0.2318843658797344,3.739292635108252,3.739292635108252,events_per_second
mend-detection-qa-staging/qa-fork-1776250858-juice-shop,5,1,1.0,5.0,2.5,0.20962608059510282,-0.13528239757438554,1.827668751045217,0.2318843658797344,3.739292635108252,3.739292635108252,events_per_second
DomeenoH/DomeenoH,50,2,0.44,25.0,0.0035904064340083297,3.722369064699006,1.5904885240226965,0.48795683732958883,1.8412580951747999,-1.34862520597835,3.722369064699006,total_events
The412Banner/bannerhub-game-configs,50,2,0.32,25.0,0.004254594962559565,3.722369064699006,1.5904885240226965,0.20087571296195422,1.8412580951747999,-1.3472715272098617,3.722369064699006,total_events
serverlinux13-Dessert/Attendance-App,48,1,0.0,48.0,0.0035419126328217238,3.5662471542943885,-0.13528239757438554,-0.5646739520184048,3.692037883864126,-1.3487240409118781,3.692037883864126,events_per_actor
jikig-ai/soleur,48,1,0.0,48.0,0.0034086067319982955,3.5662471542943885,-0.13528239757438554,-0.5646739520184048,3.692037883864126,-1.348995730891307,3.692037883864126,events_per_actor
michalskev/bf9,48,1,0.0,48.0,0.05090137857900318,3.5662471542943885,-0.13528239757438554,-0.5646739520184048,3.692037883864126,-1.2522009894250787,3.692037883864126,events_per_actor
bittumon/iveco,48,1,0.0,48.0,0.0034657039711191336,3.5662471542943885,-0.13528239757438554,-0.5646739520184048,3.692037883864126,-1.3488793613410743,3.692037883864126,events_per_actor
uh616/REBORNCFG,48,1,1.0,48.0,0.007947019867549669,3.5662471542943885,-0.13528239757438554,1.827668751045217,3.692037883864126,-1.3397460175341294,3.692037883864126,events_per_actor
MaueDev/MaueDev,48,1,0.0,48.0,0.0033674757962677145,3.5662471542943885,-0.13528239757438554,-0.5646739520184048,3.692037883864126,-1.3490795596116674,3.692037883864126,events_per_actor
Tiernebre/zone-blitz,48,1,0.0,48.0,0.004103967168262654,3.5662471542943885,-0.13528239757438554,-0.5646739520184048,3.692037883864126,-1.3475785208394093,3.692037883864126,events_per_actor
prietocoin/hoole-reportes,48,1,0.0,48.0,0.003389591130569875,3.5662471542943885,-0.13528239757438554,-0.5646739520184048,3.692037883864126,-1.3490344864777362,3.692037883864126,events_per_actor
cry5top/mjr,48,1,0.0,48.0,0.04757185332011893,3.5662471542943885,-0.13528239757438554,-0.5646739520184048,3.692037883864126,-1.2589868754474232,3.692037883864126,events_per_actor
RocketSurgeonsGuild/Nuke,49,2,1.0,24.5,0.0035468693449149475,3.644308109496697,1.5904885240226965,1.827668751045217,1.8010237519424233,-1.3487139386658535,3.644308109496697,total_events
addario-br/erp-data,47,1,0.0,47.0,0.003559257856872397,3.4881861990920795,-0.13528239757438554,-0.5646739520184048,3.611569197399372,-1.3486886897118457,3.611569197399372,events_per_actor
dsfsdfs21cfc/ser,47,1,0.0,47.0,0.003560875823926055,3.4881861990920795,-0.13528239757438554,-0.5646739520184048,3.611569197399372,-1.3486853921426247,3.611569197399372,events_per_actor
cjchandler/last_update_repo,47,1,0.0,47.0,0.003404563563926114,3.4881861990920795,-0.13528239757438554,-0.5646739520184048,3.611569197399372,-1.349003971248587,3.611569197399372,events_per_actor
CM2222/img-bed,47,1,0.0,47.0,0.004033296146914957,3.4881861990920795,-0.13528239757438554,-0.5646739520184048,3.611569197399372,-1.347722555036077,3.611569197399372,events_per_actor
kernel-competition-bot/openoperator,47,1,1.0,47.0,0.003468890693040077,3.4881861990920795,-0.13528239757438554,1.827668751045217,3.611569197399372,-1.3488728665017025,3.611569197399372,events_per_actor
Dmitry-tech-gif/asset,47,1,0.0,47.0,0.005432269995376791,3.4881861990920795,-0.13528239757438554,-0.5646739520184048,3.611569197399372,-1.3448713145901392,3.611569197399372,events_per_actor
08electricaldata/08electricaldata-json,47,1,0.0,47.0,0.0033154627539503387,3.4881861990920795,-0.13528239757438554,-0.5646739520184048,3.611569197399372,-1.3491855670900306,3.611569197399372,events_per_actor
SJ-COGV/COGV-Pickleball-Cam-Data,47,1,0.0,47.0,0.0033192090395480225,3.4881861990920795,-0.13528239757438554,-0.5646739520184048,3.611569197399372,-1.349177931807191,3.611569197399372,events_per_actor
Sciosdev/caope,47,1,0.0,47.0,0.004378202142524453,3.4881861990920795,-0.13528239757438554,-0.5646739520184048,3.611569197399372,-1.3470196041368807,3.611569197399372,events_per_actor
mahfouzmarket/mahfouz_system,47,1,0.0,47.0,0.0032844164919636617,3.4881861990920795,-0.13528239757438554,-0.5646739520184048,3.611569197399372,-1.3492488422956173,3.611569197399372,events_per_actor
n0thingnvz-sudo/youtupe,47,1,0.0,47.0,0.003371350692202855,3.4881861990920795,-0.13528239757438554,-0.5646739520184048,3.611569197399372,-1.3490716622088488,3.611569197399372,events_per_actor
E-Mahmoud-E/novel-image,47,1,0.0,47.0,0.003287173031193174,3.4881861990920795,-0.13528239757438554,-0.5646739520184048,3.611569197399372,-1.3492432242090813,3.611569197399372,events_per_actor
esm-bundle/autopublish-template,48,2,1.0,24.0,0.0074684922981173175,3.5662471542943885,1.5904885240226965,1.827668751045217,1.7607894087100466,-1.3407213017840545,3.5662471542943885,total_events
Royal-V-RR/discord-bot,48,2,0.8125,24.0,0.004353741496598639,3.5662471542943885,1.5904885240226965,1.379104494220788,1.7607894087100466,-1.3470694572367612,3.5662471542943885,total_events
vitorpamplona/amethyst,46,1,0.0,46.0,0.008289781942692377,3.4101252438897705,-0.13528239757438554,-0.5646739520184048,3.531100510934619,-1.3390474361467395,3.531100510934619,events_per_actor
r00tee/Proxy-List,46,1,0.0,46.0,0.00326588569400071,3.4101252438897705,-0.13528239757438554,-0.5646739520184048,3.531100510934619,-1.3492866098069296,3.531100510934619,events_per_actor
Jay-Kim-83/prasia,46,1,0.0,46.0,0.003341808935706502,3.4101252438897705,-0.13528239757438554,-0.5646739520184048,3.531100510934619,-1.3491318710905653,3.531100510934619,events_per_actor
PotatoesSkill/2,46,1,0.0,46.0,0.0033045977011494252,3.4101252438897705,-0.13528239757438554,-0.5646739520184048,3.531100510934619,-1.3492077110908118,3.531100510934619,events_per_actor
openxla/xla,46,1,1.0,46.0,0.00332417979476803,3.4101252438897705,-0.13528239757438554,1.827668751045217,3.531100510934619,-1.3491678009399517,3.531100510934619,events_per_actor
webaperez/o5u,46,1,0.0,46.0,0.047866805411030174,3.4101252438897705,-0.13528239757438554,-0.5646739520184048,3.531100510934619,-1.2583857353102113,3.531100510934619,events_per_actor
Saleh7/BadTrafficData,46,1,0.0,46.0,0.00324835816679613,3.4101252438897705,-0.13528239757438554,-0.5646739520184048,3.531100510934619,-1.3493223325579573,3.531100510934619,events_per_actor
davidleif/NewCodingBot,46,1,0.0,46.0,0.003255715195696794,3.4101252438897705,-0.13528239757438554,-0.5646739520184048,3.531100510934619,-1.349307338240239,3.531100510934619,events_per_actor
CHORUS-TRE/chorus-tre,47,3,0.9574468085106383,15.666666666666666,0.004283240681673198,3.4881861990920795,3.3162594456197785,1.7258669338935737,1.0902170215037692,-1.347213144536712,3.4881861990920795,total_events
openedx/openedx-translations,47,2,1.0,23.5,0.014190821256038648,3.4881861990920795,1.5904885240226965,1.827668751045217,1.72055506547767,-1.32702056231934,3.4881861990920795,total_events
dry4mark/8ve,45,1,0.0,45.0,0.04577822990844354,3.3320642886874614,-0.13528239757438554,-0.5646739520184048,3.4506318244698657,-1.2626424488677361,3.4506318244698657,events_per_actor
archlinux/aur,45,1,0.0,45.0,0.003199431212228937,3.3320642886874614,-0.13528239757438554,-0.5646739520184048,3.4506318244698657,-1.3494220502988656,3.4506318244698657,events_per_actor
SeanFDZ/environmental-station,45,1,0.0,45.0,0.0031777416849092578,3.3320642886874614,-0.13528239757438554,-0.5646739520184048,3.4506318244698657,-1.3494662555980679,3.4506318244698657,events_per_actor
vanvek20/vanvek20.github.io,45,1,0.0,45.0,0.0045871559633027525,3.3320642886874614,-0.13528239757438554,-0.5646739520184048,3.4506318244698657,-1.3465937365727434,3.4506318244698657,events_per_actor
Mahpour4/Map-tracker,45,1,0.0,45.0,0.033962264150943396,3.3320642886874614,-0.13528239757438554,-0.5646739520184048,3.4506318244698657,-1.286724499802886,3.4506318244698657,events_per_actor
vincentgarfve/machine-telemetry,45,1,0.0,45.0,0.0032288153835115163,3.3320642886874614,-0.13528239757438554,-0.5646739520184048,3.4506318244698657,-1.349362162590655,3.4506318244698657,events_per_actor
noa-damanjodi/noa-data,45,1,0.0,45.0,0.003351206434316354,3.3320642886874614,-0.13528239757438554,-0.5646739520184048,3.4506318244698657,-1.3491127181034266,3.4506318244698657,events_per_actor
MK-Guru/iobroker-ios-widget,45,1,0.0,45.0,0.003205128205128205,3.3320642886874614,-0.13528239757438554,-0.5646739520184048,3.4506318244698657,-1.3494104392908455,3.4506318244698657,events_per_actor
BY0D2C0D3/S4230SDE32301,45,1,0.0,45.0,0.01273705066515709,3.3320642886874614,-0.13528239757438554,-0.5646739520184048,3.4506318244698657,-1.3299834836865936,3.4506318244698657,events_per_actor
Roxabi/lyra,46,2,0.1956521739130435,23.0,0.005191873589164785,3.4101252438897705,1.5904885240226965,-0.0966069014190005,1.6803207222452934,-1.3453612651043705,3.4101252438897705,total_events
KennyB-hub/global-infrastructure-advisory,46,2,0.021739130434782608,23.0,0.0038054268696227664,3.4101252438897705,1.5904885240226965,-0.5126665019518043,1.6803207222452934,-1.348186974081877,3.4101252438897705,total_events
devzy-benchmark/keycloak__keycloak-greptile__neatcode-experimental__20260415,46,2,1.0,23.0,0.04401913875598086,3.4101252438897705,1.5904885240226965,1.827668751045217,1.6803207222452934,-1.2662276422918357,3.4101252438897705,total_events
actions-canary/ForkPRCanary,46,3,1.0,15.333333333333334,0.0034965034965034965,3.4101252438897705,3.3162594456197785,1.827668751045217,1.0633941260155184,-1.3488165890079187,3.4101252438897705,total_events
UO283914/COPIA3SC,7,1,0.0,7.0,2.3333333333333335,0.3657479909997207,-0.13528239757438554,-0.5646739520184048,0.39282173880924093,3.3996102732741664,3.3996102732741664,events_per_second
mindkd/7mc,44,1,0.0,44.0,0.04954954954954955,3.2540033334851524,-0.13528239757438554,-0.5646739520184048,3.3701631380051125,-1.2549561442902029,3.3701631380051125,events_per_actor
aldused/weerkaarten,44,1,0.0,44.0,0.003136136849607983,3.2540033334851524,-0.13528239757438554,-0.5646739520184048,3.3701631380051125,-1.349551050170381,3.3701631380051125,events_per_actor
brawley1422-alt/morning-lineup,44,1,0.0,44.0,0.010036496350364963,3.2540033334851524,-0.13528239757438554,-0.5646739520184048,3.3701631380051125,-1.3354874676940525,3.3701631380051125,events_per_actor
flancia-coop/doc.anagora.org,44,1,0.0,44.0,0.0032166094012720226,3.2540033334851524,-0.13528239757438554,-0.5646739520184048,3.3701631380051125,-1.3493870395319085,3.3701631380051125,events_per_actor
mcw-Lavanya/x265,44,1,0.0,44.0,0.09887640449438202,3.2540033334851524,-0.13528239757438554,-0.5646739520184048,3.3701631380051125,-1.1544233687531544,3.3701631380051125,events_per_actor
deblasis/stacked-prs-e2e,44,1,0.0,44.0,0.012687427912341407,3.2540033334851524,-0.13528239757438554,-0.5646739520184048,3.3701631380051125,-1.3300846195298563,3.3701631380051125,events_per_actor
giantswarm/control-plane-test-catalog,44,1,0.0,44.0,0.0054917623564653024,3.2540033334851524,-0.13528239757438554,-0.5646739520184048,3.3701631380051125,-1.3447500635557854,3.3701631380051125,events_per_actor
ucla-physicalsciences/cta-psct.physics.ucla.edu,44,1,0.0,44.0,0.0032448377581120944,3.2540033334851524,-0.13528239757438554,-0.5646739520184048,3.3701631380051125,-1.3493295074823757,3.3701631380051125,events_per_actor
tomvanwehaege/xibo-database,44,1,0.0,44.0,0.0031886368577433146,3.2540033334851524,-0.13528239757438554,-0.5646739520184048,3.3701631380051125,-1.3494440502098226,3.3701631380051125,events_per_actor
takahiro-shimizu-2/judgesystem,45,2,0.044444444444444446,22.5,0.0032292787944025836,3.3320642886874614,1.5904885240226965,-0.4583476096600216,1.6400863790129168,-1.349361218115619,3.3320642886874614,total_events
editor-beep/Derivative,45,2,0.0,22.5,0.005391804457225018,3.3320642886874614,1.5904885240226965,-0.5646739520184048,1.6400863790129168,-1.344953787167573,3.3320642886874614,total_events
apache/nuttx,3,3,0.0,1.0,0.0003465804066543438,0.053504170190484875,3.3162594456197785,-0.5646739520184048,-0.08999037997927872,-1.3552364288964527,3.3162594456197785,unique_actors
hyperledger-labs/fabric-token-sdk,8,3,0.0,2.6666666666666665,0.0005939564926869107,0.4438089462020297,3.3162594456197785,-0.5646739520184048,0.044124097461976736,-1.354732253137464,3.3162594456197785,unique_actors
curdriceaurora/fo-core,12,3,0.08333333333333333,4.0,0.0013044896184367866,0.7560527670112656,3.3162594456197785,-0.36531206009643635,0.15141567941498113,-1.3532841197155676,3.3162594456197785,unique_actors
olera-care/olera-web,12,3,0.08333333333333333,4.0,0.0011697046495759821,0.7560527670112656,3.3162594456197785,-0.36531206009643635,0.15141567941498113,-1.3535588241749417,3.3162594456197785,unique_actors
matheeshaW/Healthcare-Microservices-System,7,3,0.0,2.3333333333333335,0.000531632110579479,0.3657479909997207,3.3162594456197785,-0.5646739520184048,0.017301201973725668,-1.3548592760973486,3.3162594456197785,unique_actors
RedHatInsights/insights-rbac,5,3,0.2,1.6666666666666667,0.0005253204454717378,0.20962608059510282,3.3162594456197785,-0.08620541140568039,-0.036344589002776526,-1.354872139865214,3.3162594456197785,unique_actors
mach3-software/MaCh3,5,3,0.0,1.6666666666666667,0.000587406015037594,0.20962608059510282,3.3162594456197785,-0.5646739520184048,-0.036344589002776526,-1.3547456036277783,3.3162594456197785,unique_actors
aintnostressin/abc-team-hackathon-prague,7,3,0.0,2.3333333333333335,0.0008743442418186361,0.3657479909997207,3.3162594456197785,-0.5646739520184048,0.017301201973725668,-1.3541607965003375,3.3162594456197785,unique_actors
mengqijia777-glitch/jr-analytics,3,3,0.0,1.0,0.00044749403341288785,0.053504170190484875,3.3162594456197785,-0.5646739520184048,-0.08999037997927872,-1.355030757421981,3.3162594456197785,unique_actors
biigle/core,4,3,0.0,1.3333333333333333,0.00032846115946789294,0.13156512539279383,3.3162594456197785,-0.5646739520184048,-0.06316748449102763,-1.3552733576285263,3.3162594456197785,unique_actors
Opetushallitus/tutu-kasittely,4,3,0.0,1.3333333333333333,0.00039234919077979404,0.13156512539279383,3.3162594456197785,-0.5646739520184048,-0.06316748449102763,-1.3551431478043128,3.3162594456197785,unique_actors
kyma-project/kyma-environment-broker,8,3,0.0,2.6666666666666665,0.0010449320794148381,0.4438089462020297,3.3162594456197785,-0.5646739520184048,0.044124097461976736,-1.3538131224228884,3.3162594456197785,unique_actors
warproxxx/poly_data,3,3,0.0,1.0,0.0005190311418685121,0.053504170190484875,3.3162594456197785,-0.5646739520184048,-0.08999037997927872,-1.3548849580582274,3.3162594456197785,unique_actors
canonical/kserve-operators,4,3,0.0,1.3333333333333333,0.0003239915762190183,0.13156512539279383,3.3162594456197785,-0.5646739520184048,-0.06316748449102763,-1.355282467060093,3.3162594456197785,unique_actors
k2-fsa/sherpa-onnx,3,3,0.0,1.0,0.002036659877800407,0.053504170190484875,3.3162594456197785,-0.5646739520184048,-0.08999037997927872,-1.3517918877777755,3.3162594456197785,unique_actors
Rareminds-eym/skillpassport,6,3,0.0,2.0,0.001038961038961039,0.2876870357974118,3.3162594456197785,-0.5646739520184048,-0.009521693514525437,-1.353825291965632,3.3162594456197785,unique_actors
GIP-RECIA/recia-webcomponents,3,3,0.3333333333333333,1.0,0.00045773573390296,0.053504170190484875,3.3162594456197785,0.2327736156694691,-0.08999037997927872,-1.3550098838719113,3.3162594456197785,unique_actors
fedimint/fedimint,5,3,0.6,1.6666666666666667,0.0006760411032990806,0.20962608059510282,3.3162594456197785,0.8707316698197682,-0.036344589002776526,-1.354564956971046,3.3162594456197785,unique_actors
fengerzh/react-vscode-template,4,3,0.75,1.3333333333333333,0.05405405405405406,0.13156512539279383,3.3162594456197785,1.2295830752793115,-0.06316748449102763,-1.2457755399163088,3.3162594456197785,unique_actors
THEOplayer/documentation,3,3,0.6666666666666666,1.0,0.0006928406466512702,0.053504170190484875,3.3162594456197785,1.030221183357343,-0.08999037997927872,-1.3545307179196644,3.3162594456197785,unique_actors
rdkcentral/aamp,5,3,0.0,1.6666666666666667,0.000453021654435082,0.20962608059510282,3.3162594456197785,-0.5646739520184048,-0.036344589002776526,-1.3550194916097964,3.3162594456197785,unique_actors
Marinakis14/Metodologia-de-la-Programacion-Practica2,4,3,0.0,1.3333333333333333,0.0007104795737122557,0.13156512539279383,3.3162594456197785,-0.5646739520184048,-0.06316748449102763,-1.3544947681252386,3.3162594456197785,unique_actors
Pxbloo/L1g4-Subsonic-fest,3,3,0.0,1.0,0.00025647601949217746,0.053504170190484875,3.3162594456197785,-0.5646739520184048,-0.08999037997927872,-1.35542007012271,3.3162594456197785,unique_actors
clawdbot502/seo-audit-platform,13,3,0.15384615384615385,4.333333333333333,0.0012718912043831329,0.8341137222135745,3.3162594456197785,-0.19662122847015526,0.1782385749032322,-1.3533505583532344,3.3162594456197785,unique_actors
ibrahimnkya/v0-pwa-audit-report,16,3,0.125,5.333333333333333,0.001429975869157208,1.0682965878205015,3.3162594456197785,-0.26563111413545204,0.2587072613679855,-1.353028366919433,3.3162594456197785,unique_actors
achingbrain/it,4,3,0.75,1.3333333333333333,0.00035650623885918,0.13156512539279383,3.3162594456197785,1.2295830752793115,-0.06316748449102763,-1.3552161991156937,3.3162594456197785,unique_actors
ithsjava25/project-backend-super-cool-team,7,3,0.5714285714285714,2.3333333333333335,0.0013650546021840874,0.3657479909997207,3.3162594456197785,0.8023790211608076,0.017301201973725668,-1.3531606825752251,3.3162594456197785,unique_actors
gatsbyjs/gatsby,10,3,0.9,3.3333333333333335,0.0010866021949364338,0.5999308566066477,3.3162594456197785,1.5884344807388548,0.09776988843847895,-1.3537281948033388,3.3162594456197785,unique_actors
antinvestor/service-fintech,3,3,0.6666666666666666,1.0,0.00036460865337870687,0.053504170190484875,3.3162594456197785,1.030221183357343,-0.08999037997927872,-1.3551996856318904,3.3162594456197785,unique_actors
BobTheBuidler/cchecksum,4,3,1.0,1.3333333333333333,0.017857142857142856,0.13156512539279383,3.3162594456197785,1.827668751045217,-0.06316748449102763,-1.3195482536351015,3.3162594456197785,unique_actors
ErenayDev/viteplus-svelte,5,3,0.8,1.6666666666666667,0.029585798816568046,0.20962608059510282,3.3162594456197785,1.3492002104324927,-0.036344589002776526,-1.2956441482904797,3.3162594456197785,unique_actors
sparlit/it-portal,5,3,0.6,1.6666666666666667,0.00037585507028489815,0.20962608059510282,3.3162594456197785,0.8707316698197682,-0.036344589002776526,-1.3551767643751491,3.3162594456197785,unique_actors
baruchiro/BcsStudent,9,3,0.4444444444444444,3.0,0.004529441368897836,0.5218699014043386,3.3162594456197785,0.4985894715654271,0.07094699295022784,-1.3467113643511819,3.3162594456197785,unique_actors
ChurchApps/FreeShow,7,3,0.0,2.3333333333333335,0.0006939625260235947,0.3657479909997207,3.3162594456197785,-0.5646739520184048,0.017301201973725668,-1.354528431423855,3.3162594456197785,unique_actors
hotheadhacker/no-as-a-service,3,3,0.0,1.0,0.0007295719844357977,0.053504170190484875,3.3162594456197785,-0.5646739520184048,-0.08999037997927872,-1.3544558559942326,3.3162594456197785,unique_actors
wandelbotsgmbh/wandelbots-js-react-components,3,3,0.3333333333333333,1.0,0.0009983361064891847,0.053504170190484875,3.3162594456197785,0.2327736156694691,-0.08999037997927872,-1.3539080894037006,3.3162594456197785,unique_actors
KNMI/adaguc-server,7,3,0.0,2.3333333333333335,0.0006670478368591576,0.3657479909997207,3.3162594456197785,-0.5646739520184048,0.017301201973725668,-1.3545832860949556,3.3162594456197785,unique_actors
KarolLada/desktopoweZarzadzanieKomputerami,5,3,0.0,1.6666666666666667,0.0006256256256256256,0.20962608059510282,3.3162594456197785,-0.5646739520184048,-0.036344589002776526,-1.3546677084622207,3.3162594456197785,unique_actors
paritytech/smoldot,6,3,0.3333333333333333,2.0,0.0005752636625119846,0.2876870357974118,3.3162594456197785,0.2327736156694691,-0.009521693514525437,-1.354770350885683,3.3162594456197785,unique_actors
saezlab/MetaProViz,6,3,0.16666666666666666,2.0,0.0006691947356680794,0.2876870357974118,3.3162594456197785,-0.16595016817446784,-0.009521693514525437,-1.3545789105130075,3.3162594456197785,unique_actors
tmuk26-group-1/budget-tool,10,3,0.0,3.3333333333333335,0.0012393109431156277,0.5999308566066477,3.3162594456197785,-0.5646739520184048,0.09776988843847895,-1.3534169599938135,3.3162594456197785,unique_actors
hmcts/civil-ccd-definition,3,3,0.0,1.0,0.0004710315591144607,0.053504170190484875,3.3162594456197785,-0.5646739520184048,-0.08999037997927872,-1.3549827857280492,3.3162594456197785,unique_actors
facebookincubator/velox,4,3,0.0,1.3333333333333333,0.0005916284573287975,0.13156512539279383,3.3162594456197785,-0.5646739520184048,-0.06316748449102763,-1.354736997892757,3.3162594456197785,unique_actors
tile-ai/TileOPs,9,3,0.0,3.0,0.0026392961876832845,0.5218699014043386,3.3162594456197785,-0.5646739520184048,0.07094699295022784,-1.3505636582273675,3.3162594456197785,unique_actors
NextCommunity/NextCommunity.github.io,5,3,0.4,1.6666666666666667,0.0013189132155104195,0.20962608059510282,3.3162594456197785,0.392263129207044,-0.036344589002776526,-1.353254723066447,3.3162594456197785,unique_actors
warehouse-pg/warehouse-pg,6,3,0.0,2.0,0.0017600469345849222,0.2876870357974118,3.3162594456197785,-0.5646739520184048,-0.009521693514525437,-1.3523556510049677,3.3162594456197785,unique_actors
ROCm/aiter,4,3,0.0,1.3333333333333333,0.00042753313381787086,0.13156512539279383,3.3162594456197785,-0.5646739520184048,-0.06316748449102763,-1.355071439615094,3.3162594456197785,unique_actors
vedam-dev/ui-components,4,3,0.25,1.3333333333333333,0.032,0.13156512539279383,3.3162594456197785,0.03341172374750067,-0.06316748449102763,-1.2907237789308947,3.3162594456197785,unique_actors
ai-dynamo/aiconfigurator,3,3,0.3333333333333333,1.0,0.00031729243786356425,0.053504170190484875,3.3162594456197785,0.2327736156694691,-0.08999037997927872,-1.3552961205349257,3.3162594456197785,unique_actors
Team-Weeth/weeth-client,5,3,0.2,1.6666666666666667,0.0006678242286630158,0.20962608059510282,3.3162594456197785,-0.08620541140568039,-0.036344589002776526,-1.3545817037353458,3.3162594456197785,unique_actors
BLSQ/iaso,5,3,0.2,1.6666666666666667,0.0004049238743116294,0.20962608059510282,3.3162594456197785,-0.08620541140568039,-0.036344589002776526,-1.3551175194151042,3.3162594456197785,unique_actors
FalkorDB/FalkorDB,7,3,0.0,2.3333333333333335,0.0016634980988593155,0.3657479909997207,3.3162594456197785,-0.5646739520184048,0.017301201973725668,-1.352552426624277,3.3162594456197785,unique_actors
