actor_login,repo_name,event_count,rank,purpose_label,name_category,language
is-a-dev-reviewbot[bot],is-a-dev/register,2,1.0,no_description,general,
is-a-good-dev-domain-bot[bot],is-a-good-dev/register,1,1.0,no_description,general,
ishioni-bot[bot],ishioni/homelab-ops,3,1.0,no_description,general,
island-is-bot[bot],island-is/island.is,1,1.0,no_description,general,
isometrik-review[bot],isometrikai/live-stream-flutter,1,1.0,no_description,general,
issue-branch-bot[bot],MPinfo-Co/P1-analysis,4,1.0,no_description,general,
issue-tracker-premansh[bot],PremanshChakraborty/issue-tracker-clone-2,1,1.0,no_description,general,
itaileff-bot,itaileff-bot/realgrowthagency,1,1.0,no_description,automation,
iwamot-renovate[bot],iwamot/collmbo,7,1.0,no_description,general,
iwamot-renovate[bot],iwamot/marp-agent-mcp,3,2.0,no_description,general,
jacobpevans-github-actions[bot],JacobPEvans/JacobPEvans,2,1.0,no_description,general,
jadilebihbaikcaripanggilanmu-bot,jadilebihbaikcaripanggilanmu-bot/pasut-modul3,7,1.0,no_description,automation,
jadilebihbaikcaripanggilanmu-bot,jadilebihbaikcaripanggilanmu-bot/cobapasut-v.1,1,2.0,no_description,automation,
jazzlyn-bot[bot],jazzlyn/dotfiles,3,1.0,no_description,config,
jazzlyn-bot[bot],jazzlyn/jazzlyn.github.io,2,2.0,no_description,general,
jazzlyn-bot[bot],jazzlyn/ml-detector,2,3.0,no_description,general,
jdev-bot,jdev-bot/contentforge-ai,1,1.0,no_description,automation,
jdogwilly-renovate[bot],jdogwilly/ark-survival-ascended-linux-container-image,2,1.0,no_description,general,
jeimyforero803-bot,jeimyforero803-bot/PROMTS-,6,1.0,no_description,automation,
jellyfin-bot,jellyfin/Swiftfin,2,1.0,no_description,general,
jellyfin-bot,jellyfin/jellyfin-kodi,2,2.0,no_description,general,
jellyfin-bot,jellyfin/jellyfin-mpv-shim,2,3.0,no_description,general,
jellyfin-bot,jellyfin/jellyfin-vue,1,4.0,no_description,general,
jenkins-dependency-updater[bot],jenkinsci/helm-charts,2,1.0,no_description,general,
jenkins-eks-metasploit[bot],rapid7/metasploit-framework,1,1.0,no_description,general,
jenkins-infra-updatecli[bot],jenkins-infra/terraform-aws-sponsorship,13,1.0,no_description,general,
jenkins-infra-updatecli[bot],jenkins-infra/docker-404,2,2.0,no_description,general,
jenkins-infra-updatecli[bot],jenkins-infra/digitalocean,1,3.0,no_description,general,
jerichobotactions[bot],christfriedbalizou/homelab,2,1.0,no_description,general,
jesusdgarcia-bot,jesusdgarcia-bot/SistemaRestauranteELBuenSabor,2,1.0,no_description,automation,
jfrog-app-for-github[bot],DylanM-Org/juice-shop,2,1.0,no_description,general,
jfrog-app-for-github[bot],yalinjob/DVNA,1,2.0,no_description,general,
jhcloud-renovate[bot],ojsef39/dotfiles.nix,4,1.0,no_description,config,
jhcloud-renovate[bot],frostplexx/dotfiles.nix,1,2.0,no_description,config,
jhonspaul08-bot,jhonspaul08-bot/funfun,3,1.0,no_description,automation,
jinhyeonyu909-bot,jinhyeonyu909-bot/calculator-project,4,1.0,no_description,automation,
jira-staging[bot],Staging-Create-Branch-Check/cloud-create-branch-stg,3,1.0,no_description,general,
jit-ci[bot],RediSearch/RediSearch,1,1.0,no_description,general,
jit-ci[bot],redis/docs,1,2.0,no_description,docs,
jj968c4ndc-bot,jj968c4ndc-bot/Leafcutter-ant-,1,1.0,no_description,automation,
joe-gemini-bot[bot],HOLYKEYZ/mayo,5,1.0,no_description,general,
joe-gemini-bot[bot],HOLYKEYZ/git-pulse,1,2.0,no_description,general,
joels-claude-bot,joeledwardson/dev-setup,2,1.0,no_description,general,
joels-claude-bot,joels-claude-bot/dev-setup,1,2.0,no_description,automation,
joomla-dependency-bot,joomla-dependency-bot/Manual,1,1.0,no_description,automation,
jose4707-bot,jose4707-bot/zero-crash,1,1.0,no_description,automation,
jp-ellis-bot[bot],JP-Ellis/amber-api,3,1.0,no_description,general,
json-resource-write[bot],hello-world-1989/resource,3,1.0,no_description,curated_list,
julianvalles47-bot,julianvalles47-bot/Grade-7-Kampanya-Filipino-Project--IKE-,1,1.0,no_description,automation,
jupyterlab-probot[bot],jupyterlab/jupyterlab,1,1.0,no_description,general,
justlogin-app[bot],justlogincom/status,6,1.0,no_description,general,
k0s-bot,k0sproject/k0s,3,1.0,no_description,general,
k269x9xzcd-bot,k269x9xzcd-bot/golfwizard,1,1.0,no_description,automation,
k8s-home-bot[bot],fastlorenzo/containers,1,1.0,no_description,general,
kael-developer[bot],unitz007/cd14600-project-starter,3,1.0,no_description,general,
kael-reviewer[bot],unitz007/cd14600-project-starter,3,1.0,no_description,general,
kallerkushal5-bot,kallerkushal5-bot/whatsapp-form,1,1.0,no_description,automation,
karbitsprhelper[bot],KarbitsCode/winget-pkgs2,3,1.0,no_description,general,
kariakistephen94-bot,kariakistephen94-bot/olamideplumber,1,1.0,no_description,automation,
karimsasuke88-bot,karimsasuke88-bot/monolith,2,1.0,no_description,automation,
kavee1032-bot,kavee1032-bot/KAVI-X-BOT,1,1.0,no_description,automation,
kcp-ci-bot,kcp-dev/kcp,4,1.0,no_description,general,
kcp-ci-bot,kcp-dev/api-syncagent,1,2.0,no_description,general,
keenon-bot,keenon-bot/keenon-ec,1,1.0,no_description,automation,
kenansun-dev-bot[bot],kenansun-dev/nanoclaw-github-copilot,3,1.0,no_description,general,
kendo-bot,telerik/kendo-themes,1,1.0,no_description,general,
keppo-bot[bot],keppoai/keppo,1,1.0,no_description,general,
kernel-competition-bot,kernel-competition-bot/openoperator,47,1.0,no_description,automation,
kernel-patches-daemon-bpf-rc[bot],kernel-patches/bpf-rc,3,1.0,no_description,config,
kernel-patches-daemon-bpf[bot],kernel-patches/bpf,3,1.0,no_description,general,
keyboardDrummer-bot,strata-org/Strata,6,1.0,no_description,general,
keycloak-github-bot[bot],keycloak/keycloak,8,1.0,no_description,general,
keymap-editor[bot],chrhee21/zmk-for-charybdis,6,1.0,no_description,general,
keymap-editor[bot],IGLADI/zmk-config,4,2.0,no_description,config,
keymap-editor[bot],Goyademo/zmk-config-zonkey-encoder,3,3.0,no_description,config,
keymap-editor[bot],comfties/zmk-keyboard-torabo-tsuki-lp,3,4.0,no_description,general,
keymap-editor[bot],rodr15/zmk-config,3,5.0,no_description,config,
keystatic-cloud[bot],LoukasPiloidis/coffee_three,1,1.0,no_description,general,
khulnasoft-bot,khulnasoft/TaskCore,2,1.0,no_description,general,
kichi-renovate-bot[bot],kichi-org/home-ops,2,1.0,no_description,general,
kilo-code-bot[bot],iamisiam/Nightshift,6,1.0,no_description,general,
kilo-code-bot[bot],Kilo-Org/kilocode,4,2.0,no_description,general,
kilo-code-bot[bot],Kilo-Org/cloud,3,3.0,no_description,general,
kilo-code-bot[bot],Parth-ctrl/playwright-e2e-testing-playground,3,4.0,no_description,demo_or_test,
kilo-code-bot[bot],iamisiam/Project-c,3,5.0,no_description,general,
kimdaeri-bot,kimdaeri-bot/cruiselink-v2,1,1.0,no_description,automation,
kireque-bot[bot],kireque/home-ops,1,1.0,no_description,general,
kit-pai-app[bot],andrewmyhre/k8s-server,1,1.0,no_description,general,
klaas-bot,AI-Collega-s/demo-email-intelligence,3,1.0,no_description,demo_or_test,
klaas-bot,AI-Collega-s/demo-carier-blindspot,2,2.0,no_description,demo_or_test,
klabautermann-bot[bot],JefeDavis/k8s-HomeOps,1,1.0,no_description,general,
knative-prow[bot],knative-extensions/eventing-gitlab,2,1.0,no_description,general,
knative-prow[bot],knative/hack,2,2.0,no_description,general,
knative-prow[bot],knative-extensions/.github,1,3.0,no_description,general,
knative-prow[bot],knative-extensions/eventing-ceph,1,4.0,no_description,general,
knative-prow[bot],knative-extensions/eventing-github,1,5.0,no_description,general,
knope-bot[bot],graphql-hive/router,2,1.0,no_description,general,
kodiakhq[bot],esm-bundle/moment,90,1.0,no_description,general,
kodiakhq[bot],esm-bundle/autopublish-template,45,2.0,no_description,demo_or_test,
kodiakhq[bot],cloudquery/cloudquery,19,3.0,no_description,general,
kodiakhq[bot],cloudquery/python-plugin-template,3,4.0,no_description,demo_or_test,
kodiakhq[bot],ducktors/carretto,3,5.0,no_description,general,
kombo-sdk-generator[bot],kombohq/python-sdk,1,1.0,no_description,general,
kombo-sdk-generator[bot],kombohq/ruby-sdk,1,2.0,no_description,general,
konflux-ci-e2e-tests[bot],redhat-appstudio-qe/sample-multi-component,14,1.0,no_description,demo_or_test,
konflux-ci-e2e-tests[bot],redhat-appstudio-qe/group-snapshot-multi-component,3,2.0,no_description,general,
konflux-ci-e2e-tests[bot],redhat-appstudio-qe/konflux-test-integration-status-report,3,3.0,no_description,demo_or_test,
konflux-ci-e2e-tests[bot],redhat-appstudio-qe/build-nudge-child-xussjd,2,4.0,no_description,general,
konflux-ci-e2e-tests[bot],redhat-appstudio-qe/devfile-sample-hello-world-qkhwap,2,5.0,no_description,demo_or_test,
konflux-ci-qe-bot,konflux-ci/testrepo,74,1.0,no_description,demo_or_test,
konflux-ci-qe-bot,konflux-ci/build-definitions,1,2.0,no_description,general,
konflux-ci-qe-bot,konflux-ci/build-service,1,3.0,no_description,general,
konflux-ci-test-app-amd[bot],konflux-ci/testrepo,14,1.0,no_description,demo_or_test,
konflux-ci-test-app-arm[bot],konflux-ci/testrepo,16,1.0,no_description,demo_or_test,
konflux-ci-test-app-ocp[bot],konflux-ci/testrepo,3,1.0,no_description,demo_or_test,
konflux-ci-test-app[bot],konflux-ci/testrepo,13,1.0,no_description,demo_or_test,
konflux-fedora[bot],rhtap-perf-test/libecpg-srcfedora-fork-fedorap01rm-konflux-perfscale-tenant,7,1.0,no_description,demo_or_test,
konflux-git[bot],idankatzle/sample-component-idan,2,1.0,no_description,demo_or_test,
konflux-internal-p02[bot],red-hat-data-services/rhods-operator,55,1.0,no_description,general,
konflux-internal-p02[bot],red-hat-data-services/RHOAI-Build-Config,36,2.0,no_description,config,
konflux-internal-p02[bot],red-hat-data-services/trustyai-explainability,30,3.0,no_description,general,
konflux-internal-p02[bot],red-hat-data-services/codeflare-operator,4,4.0,no_description,general,
konflux-internal-p02[bot],red-hat-data-services/llama-stack-provider-trustyai-garak,2,5.0,no_description,general,
konflux-staging[bot],rhtap-perf-test/nodejs-devfile-sample-stgrh01cs-jhutar-1-tenant,5,1.0,no_description,demo_or_test,
konflux-staging[bot],redhat-hac-qe/devfile-sample-code-with-quarkus-177612791,3,2.0,no_description,demo_or_test,
konflux-staging[bot],StanislavJochman/devfile-sample-code-with-quarkus-176096611,2,3.0,no_description,demo_or_test,
konflux-staging[bot],rhtap-perf-test/nodejs-devfile-sample-stgrh01cm-jhutar-1-tenant,2,4.0,no_description,demo_or_test,
konflux-staging[bot],Katka92/new1,1,5.0,no_description,general,
kong[bot],Kong/developer.konghq.com,3,1.0,no_description,general,
kong[bot],Kong/sdk-portal-js,1,2.0,no_description,general,
kongponents-bot,Kong/public-ui-components,2,1.0,no_description,general,
korvigell[bot],Diaoul/home-ops,3,1.0,no_description,general,
ks-aws-runner[bot],ks-no/ks-no.github.io,2,1.0,no_description,general,
ksabhilash-bot,ksabhilash-bot/CampusDesk,1,1.0,no_description,automation,
ksail-bot[bot],devantler-tech/ksail,2,1.0,no_description,general,
kubermatic-bot,kubermatic/kubermatic-builds,3,1.0,no_description,general,
kubermatic-bot,kubermatic/application-catalog-manager,1,2.0,no_description,general,
kubermatic-bot,kubermatic/docs,1,3.0,no_description,docs,
kubermatic-bot,kubermatic/kubermatic,1,4.0,no_description,general,
kubesphere-prow[bot],kubesphere/kubekey,1,1.0,no_description,general,
kubestellar-prow[bot],kubestellar/console,1,1.0,no_description,general,
kubevirt-bot,kubevirt/kubevirt-migration-operator,5,1.0,no_description,general,
kubevirt-bot,kubevirt-bot/kubevirt-migration-operator,2,2.0,no_description,automation,
kubevirt-bot,kubevirt/api,1,3.0,no_description,general,
kubevirt-bot,kubevirt/project-infra,1,4.0,no_description,general,
kumahq[bot],kumahq/kuma,1,1.0,no_description,general,
l21s-bot,L21s/powerpoint-addin,1,1.0,no_description,general,
laa-java-service-deployer[bot],ministryofjustice/laa-data-claims-api,1,1.0,no_description,general,
labassistantbot[bot],tholinka/home-ops,5,1.0,no_description,general,
label-hook[bot],kkipngenokoech/flask,3,1.0,no_description,general,
label-hook[bot],kkipngenokoech/astropy,2,2.0,no_description,general,
label-hook[bot],kkipngenokoech/pytest,2,3.0,no_description,demo_or_test,
label-hook[bot],kkipngenokoech/matplotlib,1,4.0,no_description,general,
label-hook[bot],kkipngenokoech/requests,1,5.0,no_description,general,
lachlan443-renovate[bot],lachlan443/iac,1,1.0,no_description,general,
ladybird-bot,LadybirdBrowser/libjs-data,1,1.0,no_description,general,
landbot-semantic-release[bot],landbot-org/lui,1,1.0,no_description,automation,
lando-worker[bot],mozilla-firefox/firefox,12,1.0,no_description,general,
laneybot[bot],iainlane/coldoutsi.de,1,1.0,no_description,general,
larison-custom-gh-app[bot],larisoncarvalho/module-tf-aws-s3-bucket,2,1.0,no_description,general,
lars-deploy-bot,lars-deploy-bot/feel,1,1.0,no_description,automation,
latex-perf-bot,ClanClanClanClan/latex_perf,1,1.0,no_description,general,
laurigates-release-please[bot],laurigates/claude-plugins,4,1.0,no_description,general,
lbol-logs-bot,lbol-logs/logs,1,1.0,no_description,general,
ldr-al-go-autentication-app[bot],amunoz-ldr/prueba-autodeploy,1,1.0,no_description,general,
ldr-al-go-autentication-app[bot],liderit-estandard/prueba-autodeploy,1,2.0,no_description,general,
leaderboard-bot[bot],ohcnetwork/leaderboard-data,1,1.0,data_repository_source,general,JavaScript
learn-build-service-prod[bot],MicrosoftDocs/SystemCenterDocs,2,1.0,no_description,docs,
learn-build-service-prod[bot],MicrosoftDocs/dynamics365-guidance,2,2.0,no_description,docs,
learn-build-service-prod[bot],MicrosoftDocs/entra-docs,2,3.0,no_description,docs,
learn-build-service-prod[bot],MicrosoftDocs/msteams-docs,2,4.0,no_description,docs,
learn-build-service-prod[bot],MicrosoftDocs/appcenter-docs,1,5.0,no_description,docs,
legalize-pipeline[bot],legalize-dev/legalize-lv,1,1.0,no_description,general,
lemh4127-bot,lemh4127-bot/test,1,1.0,no_description,automation,
lemh4127-bot,lemh4127-bot/test2,1,2.0,no_description,automation,
lerian-studio-midaz-push-bot[bot],LerianStudio/helm,5,1.0,no_description,general,
lerian-studio-midaz-push-bot[bot],LerianStudio/matcher,1,2.0,no_description,general,
lescpen724-bot,lescpen724-bot/rebajas-porcentajes,2,1.0,no_description,automation,
lessthan3-private-actions-checkout[bot],lessthan3/MaestroKit.android,1,1.0,no_description,general,
lg5uf7-bot,openinterpreter/open-interpreter,1,1.0,no_description,general,
lifeosnico-bot,lifeosnico-bot/nico-workspace,7,1.0,no_description,automation,
lightdash-bot,lightdash/lightdash,1,1.0,no_description,general,
lindadahan859-bot,lindadahan859-bot/-linda-website,4,1.0,no_description,automation,
lindnerkonstanze960-bot,lindnerkonstanze960-bot/pqc,1,1.0,no_description,automation,
linear-code[bot],assemblycom/tasks-app,1,1.0,no_description,general,
linear-code[bot],getsentry/relay,1,2.0,no_description,general,
linear-code[bot],getsentry/sentry-javascript,1,3.0,no_description,general,
linear[bot],RSquad/ton-rust-node,1,1.0,no_description,general,
linear[bot],Significant-Gravitas/AutoGPT,1,2.0,no_description,general,
linear[bot],celestiaorg/celestia-app,1,3.0,no_description,general,
linear[bot],eviraznva/RaptorGate,1,4.0,no_description,general,
linear[bot],keboola/app-project-migrate,1,5.0,no_description,general,
linux-riscv-bot,linux-riscv/linux,8,1.0,no_description,general,
living-architecture-release[bot],NTCoding/living-architecture,2,1.0,no_description,general,
llm-exe-bot[bot],gregreindel/llm-exe,2,1.0,no_description,general,
llvm-compile-time-bot,nikic/llvm-compile-time-data-2,8,1.0,no_description,general,
llvm-sync[bot],arm/arm-toolchain,11,1.0,no_description,general,
llvm-upstream-sync[bot],sriyalamar/cpullvm-toolchain,3,1.0,no_description,general,
locadex-agent[bot],ClickHouse/clickhouse-docs,1,1.0,no_description,docs,
lodyai[bot],leynos/axinite,21,1.0,no_description,general,
longevity-blog-comments[bot],lazarulong/quantified-longevity,2,1.0,no_description,general,
lopesrdouglas-bot,lopesrdouglas-bot/iso,1,1.0,no_description,automation,
lord-of-lightning-bot[bot],frantathefranta/home-ops,4,1.0,no_description,general,
lovable-dev[bot],kontaktpeder/dagenvaar,15,1.0,no_description,general,
lovable-dev[bot],SchanderMadelene/onecore-frontend,13,2.0,no_description,general,
lovable-dev[bot],LOSTHACKEROFC/yunchicheck,10,3.0,no_description,general,
lovable-dev[bot],sistemas-fetely/people-fetely,9,4.0,no_description,general,
lovable-dev[bot],souvik9998/gym-crm,9,5.0,no_description,general,
lovenet-renovate-operator[bot],rwlove/home-ops,5,1.0,no_description,general,
lowkey-lab-renovate[bot],LowkeyLab/bazel-repo,5,1.0,no_description,general,
luciq-android-access[bot],luciqai/luciq-android-sdk,1,1.0,no_description,general,
lucos-code-reviewer[bot],lucas42/lucos_deploy_orb,3,1.0,no_description,general,
lucos-code-reviewer[bot],lucas42/lucos_media_metadata_manager,2,2.0,no_description,general,
lucos-code-reviewer[bot],lucas42/lucos,1,3.0,no_description,general,
lucos-code-reviewer[bot],lucas42/lucos_media_metadata_api,1,4.0,no_description,general,
lucos-issue-manager[bot],lucas42/lucos_deploy_orb,5,1.0,no_description,general,
lucos-ux[bot],lucas42/lucos_media_metadata_manager,1,1.0,no_description,general,
ludos-renovate[bot],Opetushallitus/ludos,19,1.0,no_description,general,
lumiere-bot[bot],coolguy1771/home-ops,5,1.0,no_description,general,
luohm-bot,luohm-bot/zepplife_mimotion,1,1.0,no_description,automation,
luongcongphuc1-bot,KLTN-03-2026/GR38,1,1.0,no_description,general,
lvce-editor-helper-bot[bot],lvce-editor/chat-debug-view,3,1.0,no_description,general,
lvce-editor-helper-bot[bot],lvce-editor/test-worker,2,2.0,no_description,demo_or_test,
lvce-editor-helper-bot[bot],lvce-editor/chat-storage-worker,1,3.0,no_description,general,
lvce-editor-helper-bot[bot],lvce-editor/quick-pick-worker,1,4.0,no_description,general,
macf-code-agent[bot],groundnuty/macf,5,1.0,no_description,general,
macf-code-agent[bot],groundnuty/macf-actions,4,2.0,no_description,automation,
macroscopeapp[bot],elastic/terraform-provider-elasticstack,5,1.0,no_description,general,
macroscopeapp[bot],elastic/kibana,3,2.0,no_description,general,
macroscopeapp[bot],pingdotgg/t3code,3,3.0,no_description,general,
macroscopeapp[bot],xmtplabs/convos-assistants,1,4.0,no_description,general,
madarathedarkest-bot,madarathedarkest-bot/Imagegen-Basic,1,1.0,no_description,automation,
madhumitha15-bot,madhumitha15-bot/ticket-cancellation-system,1,1.0,no_description,automation,
magi0710-bot,magi0710-bot/backup_pic,1,1.0,no_description,automation,
mandubusabelo-bot,mandubusabelo-bot/Engage-Africa-IO,1,1.0,no_description,automation,
manus-connector[bot],guidoi/welovemusicals,7,1.0,no_description,general,
manus-connector[bot],BuddyMarketIA/buddymarket-webapp,3,2.0,no_description,general,
manus-connector[bot],YannZin08/sofifa-scraper-web,3,3.0,no_description,general,
manus-connector[bot],aii1i/law1,3,4.0,no_description,general,
manus-connector[bot],joaovitorcaa-del/remoteid-dashboard,3,5.0,no_description,general,
mapbox-github-ci-writer-public-1[bot],mapbox/mapbox-gl-js,2,1.0,no_description,general,
mapup-security-fix-bot[bot],mapup/toll-for-route-from-mapping-service-google-maps,1,1.0,no_description,general,
mapup-security-fix-bot[bot],mapup/toll-for-route-from-mapping-service-mapbox,1,2.0,no_description,general,
mapup-security-fix-bot[bot],mapup/toll-for-route-from-mapping-service-tomtom,1,3.0,no_description,general,
markmckessock-bot[bot],MarkMckessock/kube-saturn,1,1.0,no_description,general,
masterpedidos-cliente-app[bot],MasterPedidos/MasterPedidosSite,1,1.0,no_description,general,
matalos-runner[bot],Malpractis/home-ops,3,1.0,no_description,general,
matatika[bot],MatatikaBytes/Test-Workspace-2026-04-15T12-27-36-760092895--lgylfwl,3,1.0,no_description,demo_or_test,
matatika[bot],MatatikaBytes/rakuten-lhyhnez,2,2.0,no_description,general,
matatika[bot],MatatikaBytes/SIT-Generated-Workspace-2026-04-15T10-47-35-396151172--knfisgh,1,3.0,no_description,general,
mathlib-bors[bot],leanprover-community/mathlib4,17,1.0,no_description,general,
mathlib-nightly-testing[bot],leanprover-community/batteries,3,1.0,no_description,general,
mathlib-nightly-testing[bot],leanprover/cslib,1,2.0,no_description,general,
maudie-bot[bot],blthazr/area0,1,1.0,no_description,general,
maume-auto-deploy[bot],hsonvu1912/maume-data,2,1.0,no_description,general,
mav-bot[bot],MaverickD650/home-operations,14,1.0,no_description,general,
maxwell-merge-slam[bot],nickmeinhold/watermarking,1,1.0,no_description,general,
mayo-bot[bot],woobay/homelab,7,1.0,no_description,general,
mazi-renovate[bot],4m-mazi/osekkai-chan,2,1.0,no_description,general,
mazi-renovate[bot],4m-mazi/renovate-workflow,1,2.0,no_description,automation,
mcanouil-dev[bot],mcanouil/quarto-code-window,1,1.0,no_description,general,
mcanouil-dev[bot],mcanouil/quarto-mcanouil,1,2.0,no_description,general,
mcanouil-dev[bot],mcanouil/quarto-typst-render,1,3.0,no_description,general,
mchesterbot[bot],mchestr/home-cluster,1,1.0,no_description,general,
mckinsey-sq[bot],mckinsey/agents-at-scale-ark,1,1.0,no_description,general,
mdn-bot,mdn/browser-compat-data,4,1.0,no_description,general,
me-bender[bot],earthly/lunar-lib,5,1.0,no_description,general,
me-bender[bot],pantalasa-cronos/backend,3,2.0,no_description,general,
me-bender[bot],brandonSc/bender,1,3.0,no_description,general,
melvin-bot[bot],Expensify/App,5,1.0,no_description,general,
mend-bolt-for-github[bot],AlexRogalskiy/spqr1,2,1.0,no_description,general,
mend-bolt-for-github[bot],marcostolosa/nano-analyzer,2,2.0,no_description,general,
mend-bolt-for-github[bot],dreamboy9/spark,1,3.0,no_description,general,
mend-bolt-for-github[bot],gprestes/gauge-ruby,1,4.0,no_description,general,
mend-bolt-for-github[bot],greenhat616/crash-handling,1,5.0,no_description,general,
mend-for-github-com[bot],snowdensb/litellm,37,1.0,no_description,general,
mend-for-github-com[bot],amaybaum-prod/kibana2,6,2.0,no_description,general,
mend-for-github-com[bot],amaybaum-prod/kibana-rnorris-wildemat,3,3.0,no_description,general,
mend-for-github-com[bot],lucassasha/dolphinscheduler,3,4.0,no_description,general,
mend-for-github-com[bot],Austin-Demo/Javademo2,2,5.0,no_description,demo_or_test,
mender-test-bot,NorthernTechHQ/nt-gui,3,1.0,no_description,general,
mender-test-bot,mendersoftware/mender-helm,2,2.0,no_description,general,
mendral-app[bot],getprobo/probo,1,1.0,no_description,general,
merge-fee-bot[bot],trustwallet/assets,6,1.0,no_description,general,
mergegenie-bot[bot],GizmoTickler/home-ops,8,1.0,no_description,general,
mergeraptor[bot],projectbluefin/documentation,1,1.0,no_description,docs,
mergeraptor[bot],projectbluefin/testhub,1,2.0,no_description,demo_or_test,
mergery[bot],OskarStark/doctor-rst,1,1.0,no_description,general,
mergery[bot],ShotaKitazawa/kube-portal,1,2.0,no_description,general,
mergify-ci-bot,mergify-ci-bot/docs,1,1.0,no_description,automation,
mergify-ci-bot,mergify-ci-bot/mergify-cli,1,2.0,no_description,automation,
mergify-jd[bot],mergifyio-testing/functional-testing-repo-jd,75,1.0,no_description,demo_or_test,
mergify-sileht[bot],mergifyio-testing/functional-testing-repo-sileht,9,1.0,no_description,demo_or_test,
mergify[bot],imbhargav5/unbound.computer,15,1.0,no_description,general,
mergify[bot],growilabs/growi,12,2.0,no_description,general,
mergify[bot],cdklabs/cdk-cicd-wrapper,11,3.0,no_description,general,
mergify[bot],dsm23/dsm23-bun-svelte-kit-template,9,4.0,no_description,demo_or_test,
mergify[bot],Mergifyio/mergify-cli,8,5.0,no_description,general,
merglbot-ent-dependabot-closeout[bot],merglbot-core/github,7,1.0,no_description,automation,
meta-cla[bot],facebook/react-native,1,1.0,no_description,general,
meta-cla[bot],pytorch/executorch,1,2.0,no_description,general,
meta-codesync[bot],facebook/hermes,2,1.0,no_description,general,
meta-codesync[bot],facebook/sapling,2,2.0,no_description,general,
meta-codesync[bot],WhatsApp/eqwalizer,1,3.0,no_description,general,
meta-codesync[bot],WhatsApp/erlang-language-platform,1,4.0,no_description,general,
meta-codesync[bot],facebook/fresco,1,5.0,no_description,general,
metabase-bot[bot],metabase/metabase,1,1.0,no_description,general,
metal3-io-bot,metal3-io/cluster-api-provider-metal3,3,1.0,no_description,general,
metal3-io-bot,metal3-io/baremetal-operator,1,2.0,no_description,general,
metamaskbotv2[bot],MetaMask/extension_bundlesize_stats,3,1.0,no_description,general,
metamaskbotv2[bot],MetaMask/metamask-storybook,3,2.0,no_description,general,
metamaskbotv2[bot],MetaMask/metamask-extension,1,3.0,no_description,general,
metarisc-openapi[bot],metarisc/openapi,2,1.0,no_description,general,
metorial-bot,metorial/metorial,1,1.0,no_description,general,
mfvirtualmail-bot,mfvirtualmail-bot/admin.wilrijk,1,1.0,no_description,automation,
mhmdmwmw999-bot,mhmdmwmw999-bot/mhaeed,3,1.0,no_description,automation,
microsoft-github-policy-service[bot],microsoft/winget-pkgs,17,1.0,no_description,general,
microsoft-github-policy-service[bot],Azure/bicep-registry-modules,2,2.0,no_description,general,
microsoft-github-policy-service[bot],Azure/azure-rest-api-specs,1,3.0,no_description,general,
microsoft-github-policy-service[bot],microsoft/fabric-cli,1,4.0,no_description,general,
microsoft-github-policy-service[bot],microsoft/vstest,1,5.0,no_description,demo_or_test,
miguelricafrente01-bot,miguelricafrente01-bot/Eportfolio,1,1.0,no_description,automation,
miguelricafrente01-bot,miguelricafrente01-bot/Portfolio,1,2.0,no_description,automation,
milo-pr-merge[bot],adobecom/milo,5,1.0,no_description,general,
milo-repo-sync[bot],adobecom/milo-pink,1,1.0,no_description,general,
mimir-vendoring[bot],grafana/mimir,1,1.0,no_description,general,
mimotej-homelab-bot[bot],mimotej/kubernetes-homelab-mirror,1,1.0,no_description,general,
mintlify-atlas-bot[bot],mintlify-atlas/docs-atlas-762a562f,2,1.0,no_description,docs,
mintlify-atlas-bot[bot],mintlify-atlas/docs-atlas-951e04de,2,2.0,no_description,docs,
mintlify-atlas-bot[bot],mintlify-atlas/docs-atlas-f59f274c,2,3.0,no_description,docs,
mintlify-atlas-bot[bot],mintlify-atlas/docs-atlas-fe250010,2,4.0,no_description,docs,
mintlify-atlas-bot[bot],mintlify-atlas/docs-atlas-08de65e3,1,5.0,no_description,docs,
mintlify[bot],cristian-stan-pnp/docs,10,1.0,no_description,docs,
mintlify[bot],kosli-dev/docs,8,2.0,no_description,docs,
mintlify[bot],fillout/docs,7,3.0,no_description,docs,
mintlify[bot],commenda-eng/product-and-api-docs,5,4.0,no_description,docs,
mintlify[bot],PolyAI-LDN/polyai-mintlify-doc,4,5.0,no_description,general,
mirroraccess[bot],HorizonFintex/openorderbook-mcp,1,1.0,no_description,general,
miss-islington-app[bot],python/cpython,1,1.0,no_description,general,
miyumakuuchi-bot,miyumakuuchi-bot/recipes,2,1.0,no_description,automation,
ml-auto-solutions-app[bot],GoogleCloudPlatform/ml-auto-solutions,1,1.0,no_description,general,
mlbridge[bot],openjdk/webrevs,14,1.0,no_description,general,
mlbridge[bot],openjdk/jdk8u-dev,1,2.0,no_description,general,
mlcommons-bot,mlcommons/mlperf_inference_test_submissions,2,1.0,no_description,demo_or_test,
mm-cloud-bot,mattermost/mattermost,1,1.0,no_description,general,
mm-prodsec-bot,mattermost/mattermost,1,1.0,no_description,general,
molgenis-vip-bot,molgenis/vip,1,1.0,no_description,general,
momovova156-bot,aniselouwahab/Projet_Ar-Vr-,1,1.0,no_description,general,
monai-bot,Project-MONAI/monai-code-formatter,2,1.0,no_description,general,
